time,CH1
-0.35050000000000003,1.69
-0.3504,1.51
-0.3503,1.37
-0.35019999999999996,1.1400000000000001
-0.35009999999999997,0.9400000000000001
-0.35,0.77
-0.3499,0.65
-0.3498,0.54
-0.3497,0.65
-0.3496,0.79
-0.34950000000000003,0.91
-0.3494,1.01
-0.3493,1.06
-0.34919999999999995,1.1500000000000001
-0.34909999999999997,1.23
-0.349,1.32
-0.3489,1.37
-0.3488,1.41
-0.3487,1.31
-0.3486,1.1
-0.34850000000000003,0.96
-0.3484,0.8200000000000001
-0.3483,0.74
-0.34819999999999995,0.87
-0.34809999999999997,1.21
-0.348,1.47
-0.3479,1.72
-0.3478,1.8800000000000001
-0.3477,2.04
-0.3476,2.2
-0.34750000000000003,2.32
-0.3474,2.42
-0.3473,2.5300000000000002
-0.34719999999999995,2.34
-0.34709999999999996,1.8900000000000001
-0.347,1.54
-0.3469,1.24
-0.3468,1.03
-0.3467,0.9400000000000001
-0.3466,1.05
-0.34650000000000003,1.09
-0.3464,1.1400000000000001
-0.3463,1.19
-0.34619999999999995,1.12
-0.34609999999999996,0.91
-0.346,0.74
-0.3459,0.6
-0.3458,0.5
-0.3457,0.5
-0.3456,0.6900000000000001
-0.34550000000000003,0.85
-0.3454,0.96
-0.3453,1.04
-0.34519999999999995,1.1400000000000001
-0.34509999999999996,1.24
-0.345,1.35
-0.3449,1.42
-0.3448,1.5
-0.3447,1.49
-0.3446,1.23
-0.34450000000000003,1.05
-0.3444,0.89
-0.3443,0.77
-0.3442,0.71
-0.34409999999999996,0.76
-0.344,0.79
-0.3439,0.8300000000000001
-0.3438,0.86
-0.3437,0.85
-0.3436,0.79
-0.3435,0.73
-0.3434,0.68
-0.3433,0.62
-0.3432,0.59
-0.34309999999999996,1.04
-0.34299999999999997,1.41
-0.3429,1.71
-0.3428,1.97
-0.3427,2.13
-0.3426,1.78
-0.3425,1.48
-0.3424,1.26
-0.3423,1.07
-0.3422,0.92
-0.34209999999999996,0.9400000000000001
-0.34199999999999997,0.93
-0.3419,0.9400000000000001
-0.3418,0.93
-0.3417,0.9400000000000001
-0.3416,1.09
-0.3415,1.26
-0.3414,1.3900000000000001
-0.3413,1.46
-0.3412,1.56
-0.34109999999999996,1.47
-0.34099999999999997,1.3800000000000001
-0.3409,1.29
-0.3408,1.21
-0.3407,1.16
-0.3406,1.06
-0.3405,0.96
-0.3404,0.87
-0.3403,0.8200000000000001
-0.3402,0.77
-0.34009999999999996,0.77
-0.33999999999999997,0.76
-0.3399,0.77
-0.3398,0.79
-0.3397,0.8
-0.3396,0.8300000000000001
-0.3395,0.87
-0.3394,0.93
-0.3393,0.96
-0.3392,0.98
-0.33909999999999996,1.2
-0.33899999999999997,1.5
-0.3389,1.73
-0.3388,1.9100000000000001
-0.3387,2.07
-0.3386,2.15
-0.3385,2.17
-0.3384,2.19
-0.3383,2.19
-0.3382,2.23
-0.33809999999999996,2.16
-0.33799999999999997,2.09
-0.3379,2.0
-0.3378,1.94
-0.3377,1.9000000000000001
-0.3376,1.98
-0.3375,2.22
-0.33740000000000003,2.42
-0.3373,2.57
-0.3372,2.67
-0.33709999999999996,2.75
-0.33699999999999997,2.8000000000000003
-0.3369,2.83
-0.3368,2.87
-0.3367,2.89
-0.3366,2.91
-0.3365,2.89
-0.33640000000000003,2.89
-0.3363,2.89
-0.3362,2.89
-0.33609999999999995,2.85
-0.33599999999999997,2.68
-0.3359,2.54
-0.3358,2.41
-0.3357,2.32
-0.3356,2.2
-0.3355,1.84
-0.33540000000000003,1.59
-0.3353,1.3800000000000001
-0.3352,1.2
-0.33509999999999995,1.06
-0.33499999999999996,1.01
-0.3349,0.97
-0.3348,0.9400000000000001
-0.3347,0.89
-0.3346,0.93
-0.3345,1.22
-0.33440000000000003,1.49
-0.3343,1.68
-0.3342,1.83
-0.33409999999999995,1.94
-0.33399999999999996,1.8900000000000001
-0.3339,1.86
-0.3338,1.84
-0.3337,1.84
-0.3336,1.82
-0.3335,2.09
-0.33340000000000003,2.27
-0.3333,2.41
-0.3332,2.54
-0.33309999999999995,2.64
-0.33299999999999996,2.31
-0.3329,2.06
-0.3328,1.85
-0.3327,1.68
-0.3326,1.55
-0.3325,1.6600000000000001
-0.33240000000000003,1.75
-0.3323,1.81
-0.3322,1.86
-0.33209999999999995,1.9100000000000001
-0.33199999999999996,1.6
-0.3319,1.31
-0.3318,1.08
