CH1,CH3,CH4,Ts
1.110078125e+2,-3.759843750e+1,1.464480000e+1,
1.140234375e+2,-3.820468750e+1,1.427966875e+1,
1.139843750e+2,-3.820468750e+1,1.400917500e+1,
1.110078125e+2,-3.859843750e+1,1.392160000e+1,
1.110000000e+2,-3.801093750e+1,1.392371875e+1,
1.120078125e+2,-3.800000000e+1,1.319486875e+1,
1.139843750e+2,-3.800156250e+1,1.310800000e+1,
1.149921875e+2,-3.820000000e+1,1.274640000e+1,
1.150078125e+2,-3.800000000e+1,1.265600000e+1,
1.119921875e+2,-3.821093750e+1,1.283680000e+1,
1.149687500e+2,-3.879843750e+1,1.220400000e+1,
1.130468750e+2,-3.861718750e+1,1.247378750e+1,
1.110078125e+2,-3.840000000e+1,1.220400000e+1,
1.119765625e+2,-3.880312500e+1,1.256418750e+1,
1.090000000e+2,-3.819531250e+1,1.247166875e+1,
1.130468750e+2,-3.760312500e+1,1.229440000e+1,
1.129765625e+2,-3.800000000e+1,1.256348125e+1,
1.119921875e+2,-3.740312500e+1,1.274569375e+1,
1.119843750e+2,-3.800000000e+1,1.274428125e+1,
1.120546875e+2,-3.779375000e+1,1.265670625e+1,
1.089921875e+2,-3.740000000e+1,1.292861250e+1,
1.139921875e+2,-3.780312500e+1,1.311011875e+1,
1.100156250e+2,-3.759375000e+1,1.328950625e+1,
1.129843750e+2,-3.760000000e+1,1.328880000e+1,
1.109843750e+2,-3.741093750e+1,1.329021250e+1,
1.140000000e+2,-3.720156250e+1,1.365040000e+1,
1.109921875e+2,-3.760156250e+1,1.392160000e+1,
1.120078125e+2,-3.760000000e+1,1.364686875e+1,
1.099921875e+2,-3.699843750e+1,1.364898750e+1,
1.099921875e+2,-3.760000000e+1,1.392018750e+1,
1.110000000e+2,-3.820000000e+1,1.391665625e+1,
1.110000000e+2,-3.781250000e+1,1.337920000e+1,
1.100078125e+2,-3.720000000e+1,1.373656250e+1,
1.089921875e+2,-3.759843750e+1,1.383120000e+1,
1.109765625e+2,-3.759687500e+1,1.383190625e+1,
1.149921875e+2,-3.720000000e+1,1.365181250e+1,
1.140000000e+2,-3.720000000e+1,1.337990625e+1,
1.140234375e+2,-3.740312500e+1,1.337990625e+1,
1.109921875e+2,-3.740156250e+1,1.319840000e+1,
1.150000000e+2,-3.780000000e+1,1.310800000e+1,
1.119531250e+2,-3.719218750e+1,1.291801875e+1,
1.120312500e+2,-3.740781250e+1,1.256489375e+1,
1.160078125e+2,-3.740000000e+1,1.265953125e+1,
1.139843750e+2,-3.740156250e+1,1.274428125e+1,
1.130156250e+2,-3.741875000e+1,1.247520000e+1,
1.099921875e+2,-3.699687500e+1,1.274428125e+1,
1.139921875e+2,-3.780468750e+1,1.265388125e+1,
1.110000000e+2,-3.739687500e+1,1.256560000e+1,
1.139843750e+2,-3.699843750e+1,1.256560000e+1,
1.110625000e+2,-3.800000000e+1,1.256560000e+1,
1.099609375e+2,-3.741562500e+1,1.265176250e+1,
1.109921875e+2,-3.698593750e+1,1.292861250e+1,
1.100234375e+2,-3.780156250e+1,1.265600000e+1,
1.129921875e+2,-3.739375000e+1,1.292578750e+1,
1.110078125e+2,-3.740000000e+1,1.301760000e+1,
1.140000000e+2,-3.780156250e+1,1.310941250e+1,
1.109687500e+2,-3.759843750e+1,1.346818750e+1,
1.120078125e+2,-3.779218750e+1,1.347242500e+1,
1.119921875e+2,-3.780156250e+1,1.337920000e+1,
1.129765625e+2,-3.759843750e+1,1.356000000e+1,
1.130390625e+2,-3.760312500e+1,1.346960000e+1,
1.099843750e+2,-3.780312500e+1,1.374150625e+1,
1.139765625e+2,-3.759062500e+1,1.355929375e+1,
1.110468750e+2,-3.699843750e+1,1.355929375e+1,
1.109921875e+2,-3.779687500e+1,1.346889375e+1,
1.100000000e+2,-3.760156250e+1,1.337920000e+1,
1.120156250e+2,-3.799531250e+1,1.356000000e+1,
1.119765625e+2,-3.720000000e+1,1.328738750e+1,
1.110078125e+2,-3.820625000e+1,1.328738750e+1,
1.140000000e+2,-3.780000000e+1,1.301760000e+1,
1.149843750e+2,-3.818906250e+1,1.301689375e+1,
1.099765625e+2,-3.780468750e+1,1.319910625e+1,
1.109921875e+2,-3.720000000e+1,1.320051875e+1,
1.110000000e+2,-3.799687500e+1,1.283821250e+1,
1.110078125e+2,-3.799687500e+1,1.283750625e+1,
1.139921875e+2,-3.800156250e+1,1.301760000e+1,
1.130000000e+2,-3.820000000e+1,1.283750625e+1,
1.130234375e+2,-3.820000000e+1,1.292790625e+1,
1.090000000e+2,-3.819843750e+1,1.283609375e+1,
1.130000000e+2,-3.800312500e+1,1.310729375e+1,
1.109531250e+2,-3.819687500e+1,1.274569375e+1,
1.100078125e+2,-3.759687500e+1,1.311153125e+1,
1.120000000e+2,-3.800312500e+1,1.292720000e+1,
1.130000000e+2,-3.780156250e+1,1.256630625e+1,
1.130000000e+2,-3.800312500e+1,1.319840000e+1,
1.130000000e+2,-3.800156250e+1,1.283609375e+1,
1.130000000e+2,-3.780000000e+1,1.329233125e+1,
1.109921875e+2,-3.800000000e+1,1.346960000e+1,
1.139687500e+2,-3.780156250e+1,1.347101250e+1,
1.130312500e+2,-3.820000000e+1,1.310800000e+1,
1.110078125e+2,-3.799843750e+1,1.346960000e+1,
1.110546875e+2,-3.840000000e+1,1.310800000e+1,
1.129531250e+2,-3.820000000e+1,1.338061250e+1,
1.069453125e+2,-3.840000000e+1,1.356000000e+1,
1.100781250e+2,-3.799531250e+1,1.346889375e+1,
1.120078125e+2,-3.800000000e+1,1.365040000e+1,
1.130000000e+2,-3.859843750e+1,1.356141250e+1,
1.130234375e+2,-3.840156250e+1,1.355929375e+1,
1.119687500e+2,-3.820156250e+1,1.365040000e+1,
1.140078125e+2,-3.800156250e+1,1.346818750e+1,
1.100156250e+2,-3.820156250e+1,1.337849375e+1,
1.119687500e+2,-3.800000000e+1,1.328880000e+1,
1.120312500e+2,-3.800156250e+1,1.310800000e+1,
1.099843750e+2,-3.820000000e+1,1.319628125e+1,
1.120234375e+2,-3.800000000e+1,1.319840000e+1,
1.120000000e+2,-3.800000000e+1,1.310588125e+1,
1.130078125e+2,-3.820312500e+1,1.292720000e+1,
1.129843750e+2,-3.840156250e+1,1.319628125e+1,
1.120000000e+2,-3.840000000e+1,1.337778750e+1,
1.130078125e+2,-3.819843750e+1,1.310658750e+1,
1.140000000e+2,-3.779375000e+1,1.310517500e+1,
1.089687500e+2,-3.839687500e+1,1.319840000e+1,
1.100000000e+2,-3.819687500e+1,1.292720000e+1,
1.130000000e+2,-3.799843750e+1,1.328738750e+1,
1.100000000e+2,-3.780000000e+1,1.292720000e+1,
1.130000000e+2,-3.840468750e+1,1.292720000e+1,
1.140234375e+2,-3.841718750e+1,1.319628125e+1,
1.120000000e+2,-3.799531250e+1,1.310800000e+1,
1.139921875e+2,-3.880156250e+1,1.310870625e+1,
1.099765625e+2,-3.778125000e+1,1.319840000e+1,
1.120156250e+2,-3.781093750e+1,1.310446875e+1,
1.110156250e+2,-3.879687500e+1,1.311294375e+1,
1.129921875e+2,-3.820000000e+1,1.355788125e+1,
1.100000000e+2,-3.862187500e+1,1.365181250e+1,
1.110078125e+2,-3.740000000e+1,1.319698750e+1,
1.130000000e+2,-3.820625000e+1,1.328385625e+1,
1.110312500e+2,-3.800000000e+1,1.356070625e+1,
1.090000000e+2,-3.840000000e+1,1.310658750e+1,
1.109218750e+2,-3.800000000e+1,1.328738750e+1,
1.139765625e+2,-3.819843750e+1,1.328809375e+1,
1.118750000e+2,-3.800937500e+1,1.347030625e+1,
1.069765625e+2,-3.780156250e+1,1.337990625e+1,
1.100312500e+2,-3.780156250e+1,1.328880000e+1,
1.110156250e+2,-3.760000000e+1,1.328880000e+1,
1.109062500e+2,-3.780625000e+1,1.319840000e+1,
1.060468750e+2,-3.820000000e+1,1.319557500e+1,
1.140234375e+2,-3.801093750e+1,1.329162500e+1,
1.080546875e+2,-3.800156250e+1,1.292720000e+1,
1.099296875e+2,-3.840000000e+1,1.310800000e+1,
1.129921875e+2,-3.779843750e+1,1.292366875e+1,
1.110078125e+2,-3.780000000e+1,1.283750625e+1,
1.100000000e+2,-3.780625000e+1,1.301760000e+1,
1.099921875e+2,-3.840156250e+1,1.301760000e+1,
1.100156250e+2,-3.761718750e+1,1.292649375e+1,
1.090000000e+2,-3.780000000e+1,1.310729375e+1,
1.110468750e+2,-3.780000000e+1,1.301760000e+1,
1.129843750e+2,-3.800312500e+1,1.301689375e+1,
1.099843750e+2,-3.839687500e+1,1.301689375e+1,
1.100000000e+2,-3.799843750e+1,1.319840000e+1,
1.119921875e+2,-3.859843750e+1,1.328738750e+1,
1.089843750e+2,-3.800625000e+1,1.292861250e+1,
1.080000000e+2,-3.800312500e+1,1.310588125e+1,
1.090000000e+2,-3.759843750e+1,1.319840000e+1,
1.090000000e+2,-3.839687500e+1,1.328809375e+1,
1.100000000e+2,-3.719843750e+1,1.329091875e+1,
1.130000000e+2,-3.780000000e+1,1.310800000e+1,
1.110078125e+2,-3.800000000e+1,1.346606875e+1,
1.109921875e+2,-3.820000000e+1,1.329303750e+1,
1.120000000e+2,-3.820156250e+1,1.311011875e+1,
1.089843750e+2,-3.780937500e+1,1.356211875e+1,
1.110234375e+2,-3.860000000e+1,1.337920000e+1,
1.119921875e+2,-3.759531250e+1,1.319981250e+1,
1.120000000e+2,-3.740000000e+1,1.346960000e+1,
1.120078125e+2,-3.759687500e+1,1.328880000e+1,
1.110234375e+2,-3.840000000e+1,1.319557500e+1,
1.099921875e+2,-3.780156250e+1,1.346960000e+1,
1.110000000e+2,-3.800156250e+1,1.328738750e+1,
1.100156250e+2,-3.800156250e+1,1.310870625e+1,
1.109453125e+2,-3.840000000e+1,1.310800000e+1,
1.120078125e+2,-3.801718750e+1,1.328880000e+1,
1.109921875e+2,-3.779375000e+1,1.311011875e+1,
1.120078125e+2,-3.860312500e+1,1.310800000e+1,
1.130000000e+2,-3.779843750e+1,1.310729375e+1,
1.119921875e+2,-3.860781250e+1,1.310729375e+1,
1.120078125e+2,-3.840000000e+1,1.319840000e+1,
1.130000000e+2,-3.800156250e+1,1.319840000e+1,
1.120000000e+2,-3.800468750e+1,1.310658750e+1,
1.110156250e+2,-3.799843750e+1,1.328880000e+1,
1.100000000e+2,-3.860000000e+1,1.328597500e+1,
1.100000000e+2,-3.799062500e+1,1.310941250e+1,
1.099843750e+2,-3.820625000e+1,1.328809375e+1,
1.120078125e+2,-3.820156250e+1,1.292508125e+1,
1.099843750e+2,-3.820312500e+1,1.319840000e+1,
1.129843750e+2,-3.760000000e+1,1.337920000e+1,
1.089843750e+2,-3.820000000e+1,1.328880000e+1,
1.120078125e+2,-3.799531250e+1,1.328597500e+1,
1.109765625e+2,-3.800000000e+1,1.301760000e+1,
1.110078125e+2,-3.820000000e+1,1.347101250e+1,
1.129921875e+2,-3.859843750e+1,1.337849375e+1,
1.130000000e+2,-3.800781250e+1,1.355929375e+1,
1.099843750e+2,-3.800312500e+1,1.337920000e+1,
1.089921875e+2,-3.760156250e+1,1.337849375e+1,
1.120000000e+2,-3.840937500e+1,1.328950625e+1,
1.090000000e+2,-3.839843750e+1,1.310800000e+1,
1.099921875e+2,-3.799687500e+1,1.328950625e+1,
1.109921875e+2,-3.780000000e+1,1.337778750e+1,
1.110000000e+2,-3.799375000e+1,1.337778750e+1,
1.100000000e+2,-3.819843750e+1,1.310517500e+1,
1.110156250e+2,-3.759218750e+1,1.310800000e+1,
1.139921875e+2,-3.760000000e+1,1.320051875e+1,
1.099765625e+2,-3.761093750e+1,1.337778750e+1,
1.089765625e+2,-3.840625000e+1,1.310941250e+1,
1.150000000e+2,-3.820781250e+1,1.301689375e+1,
1.129765625e+2,-3.799843750e+1,1.301760000e+1,
1.089921875e+2,-3.760156250e+1,1.301760000e+1,
1.139687500e+2,-3.800156250e+1,1.301760000e+1,
1.120078125e+2,-3.780000000e+1,1.319910625e+1,
1.109609375e+2,-3.780781250e+1,1.328880000e+1,
1.140078125e+2,-3.820156250e+1,1.328880000e+1,
1.100312500e+2,-3.760781250e+1,1.310941250e+1,
1.110234375e+2,-3.820000000e+1,1.301760000e+1,
1.109843750e+2,-3.859687500e+1,1.310729375e+1,
1.099921875e+2,-3.779687500e+1,1.310800000e+1,
1.100000000e+2,-3.760625000e+1,1.319840000e+1,
1.099921875e+2,-3.800156250e+1,1.310658750e+1,
1.110234375e+2,-3.780156250e+1,1.346889375e+1,
1.140078125e+2,-3.800000000e+1,1.319628125e+1,
1.110312500e+2,-3.800000000e+1,1.319769375e+1,
1.119921875e+2,-3.800000000e+1,1.310517500e+1,
1.119921875e+2,-3.799218750e+1,1.302536875e+1,
1.140000000e+2,-3.760000000e+1,1.356000000e+1,
1.120234375e+2,-3.800000000e+1,1.310800000e+1,
1.119765625e+2,-3.781250000e+1,1.310870625e+1,
1.130000000e+2,-3.760156250e+1,1.328880000e+1,
1.119921875e+2,-3.800156250e+1,1.310800000e+1,
1.110078125e+2,-3.800000000e+1,1.328880000e+1,
1.120000000e+2,-3.740156250e+1,1.310800000e+1,
1.110000000e+2,-3.800000000e+1,1.328809375e+1,
1.110000000e+2,-3.780000000e+1,1.319698750e+1,
1.120000000e+2,-3.820000000e+1,1.319840000e+1,
1.100000000e+2,-3.780625000e+1,1.329091875e+1,
1.119843750e+2,-3.779843750e+1,1.292720000e+1,
1.140000000e+2,-3.839843750e+1,1.319628125e+1,
1.120000000e+2,-3.740000000e+1,1.337920000e+1,
1.130000000e+2,-3.740000000e+1,1.328950625e+1,
1.109921875e+2,-3.759843750e+1,1.320122500e+1,
1.130000000e+2,-3.780156250e+1,1.310800000e+1,
1.110000000e+2,-3.800000000e+1,1.347030625e+1,
1.130078125e+2,-3.820781250e+1,1.310093750e+1,
1.119921875e+2,-3.860781250e+1,1.301689375e+1,
1.130078125e+2,-3.839375000e+1,1.293073125e+1,
1.129921875e+2,-3.760000000e+1,1.328809375e+1,
1.120000000e+2,-3.798281250e+1,1.301901250e+1,
1.120000000e+2,-3.800312500e+1,1.328526875e+1,
1.109921875e+2,-3.779843750e+1,1.337849375e+1,
1.129921875e+2,-3.800312500e+1,1.311011875e+1,
1.110234375e+2,-3.840156250e+1,1.283468125e+1,
1.109843750e+2,-3.780000000e+1,1.319840000e+1,
1.119609375e+2,-3.839687500e+1,1.311153125e+1,
1.129765625e+2,-3.801093750e+1,1.301618750e+1,
1.109843750e+2,-3.820156250e+1,1.319840000e+1,
1.120156250e+2,-3.839687500e+1,1.310800000e+1,
1.119765625e+2,-3.800000000e+1,1.319840000e+1,
1.099687500e+2,-3.840000000e+1,1.328950625e+1,
1.110546875e+2,-3.779843750e+1,1.337920000e+1,
1.150000000e+2,-3.837812500e+1,1.329021250e+1,
1.120390625e+2,-3.840312500e+1,1.328880000e+1,
1.119921875e+2,-3.779687500e+1,1.328880000e+1,
1.119843750e+2,-3.780312500e+1,1.337920000e+1,
1.129843750e+2,-3.800468750e+1,1.310588125e+1,
1.120390625e+2,-3.798906250e+1,1.319910625e+1,
1.090156250e+2,-3.720156250e+1,1.329021250e+1,
1.110390625e+2,-3.838906250e+1,1.301689375e+1,
1.130000000e+2,-3.859843750e+1,1.310800000e+1,
1.140000000e+2,-3.799218750e+1,1.337920000e+1,
1.139921875e+2,-3.720000000e+1,1.310588125e+1,
1.129921875e+2,-3.781562500e+1,1.292790625e+1,
1.120000000e+2,-3.860000000e+1,1.337920000e+1,
1.139921875e+2,-3.820937500e+1,1.319981250e+1,
1.109921875e+2,-3.820156250e+1,1.301689375e+1,
1.129921875e+2,-3.800000000e+1,1.301689375e+1,
1.120000000e+2,-3.780312500e+1,1.319628125e+1,
1.120000000e+2,-3.720625000e+1,1.346960000e+1,
1.130000000e+2,-3.881406250e+1,1.328880000e+1,
1.110156250e+2,-3.841093750e+1,1.310658750e+1,
1.090000000e+2,-3.779687500e+1,1.329091875e+1,
1.100000000e+2,-3.800000000e+1,1.310729375e+1,
1.110000000e+2,-3.780312500e+1,1.347030625e+1,
1.120078125e+2,-3.840312500e+1,1.328456250e+1,
1.120000000e+2,-3.798437500e+1,1.328950625e+1,
1.110000000e+2,-3.800625000e+1,1.328880000e+1,
1.089921875e+2,-3.820937500e+1,1.328880000e+1,
1.090000000e+2,-3.719687500e+1,1.337920000e+1,
1.110000000e+2,-3.779687500e+1,1.283680000e+1,
1.100000000e+2,-3.820000000e+1,1.329162500e+1,
1.119921875e+2,-3.759843750e+1,1.319840000e+1,
1.119921875e+2,-3.800156250e+1,1.329021250e+1,
1.130078125e+2,-3.800000000e+1,1.283680000e+1,
1.110000000e+2,-3.800625000e+1,1.346818750e+1,
1.119843750e+2,-3.760000000e+1,1.311011875e+1,
1.100078125e+2,-3.819687500e+1,1.292720000e+1,
1.130156250e+2,-3.859375000e+1,1.319910625e+1,
1.109765625e+2,-3.779687500e+1,1.319769375e+1,
1.120156250e+2,-3.820000000e+1,1.337920000e+1,
1.120000000e+2,-3.840156250e+1,1.301830625e+1,
1.120156250e+2,-3.800000000e+1,1.328809375e+1,
1.109921875e+2,-3.840000000e+1,1.319840000e+1,
1.120000000e+2,-3.759375000e+1,1.328880000e+1,
1.099921875e+2,-3.760468750e+1,1.310729375e+1,
1.129765625e+2,-3.800468750e+1,1.310800000e+1,
1.110546875e+2,-3.879843750e+1,1.310800000e+1,
1.089687500e+2,-3.760781250e+1,1.319769375e+1,
1.120468750e+2,-3.820000000e+1,1.319769375e+1,
1.119531250e+2,-3.760000000e+1,1.328738750e+1,
1.100078125e+2,-3.840781250e+1,1.301689375e+1,
1.120000000e+2,-3.799687500e+1,1.310658750e+1,
1.099921875e+2,-3.760000000e+1,1.337920000e+1,
1.110000000e+2,-3.760156250e+1,1.328880000e+1,
1.110000000e+2,-3.778437500e+1,1.337920000e+1,
1.089609375e+2,-3.820156250e+1,1.319840000e+1,
1.070000000e+2,-3.779531250e+1,1.310800000e+1,
1.120000000e+2,-3.780312500e+1,1.319769375e+1,
1.119921875e+2,-3.840000000e+1,1.319840000e+1,
1.100000000e+2,-3.819375000e+1,1.328880000e+1,
1.099843750e+2,-3.779375000e+1,1.311011875e+1,
1.110078125e+2,-3.839687500e+1,1.310800000e+1,
1.119843750e+2,-3.820000000e+1,1.301760000e+1,
1.100000000e+2,-3.819062500e+1,1.310800000e+1,
1.120078125e+2,-3.739687500e+1,1.310658750e+1,
1.110156250e+2,-3.761250000e+1,1.311011875e+1,
1.129921875e+2,-3.779843750e+1,1.337708125e+1,
1.090000000e+2,-3.778593750e+1,1.356141250e+1,
1.130078125e+2,-3.840000000e+1,1.301548125e+1,
1.109921875e+2,-3.839687500e+1,1.310446875e+1,
1.139921875e+2,-3.800156250e+1,1.337778750e+1,
1.120000000e+2,-3.800000000e+1,1.337849375e+1,
1.129609375e+2,-3.800156250e+1,1.328809375e+1,
1.139921875e+2,-3.840156250e+1,1.328880000e+1,
1.118828125e+2,-3.782187500e+1,1.319840000e+1,
1.080078125e+2,-3.740000000e+1,1.328880000e+1,
1.120156250e+2,-3.800000000e+1,1.320051875e+1,
1.110078125e+2,-3.760000000e+1,1.301760000e+1,
1.129765625e+2,-3.780468750e+1,1.301618750e+1,
1.100000000e+2,-3.799843750e+1,1.328526875e+1,
1.140312500e+2,-3.818750000e+1,1.338061250e+1,
1.130078125e+2,-3.819843750e+1,1.328880000e+1,
1.130234375e+2,-3.760000000e+1,1.337990625e+1,
1.109921875e+2,-3.860468750e+1,1.301477500e+1,
1.149921875e+2,-3.858593750e+1,1.310941250e+1,
1.120312500e+2,-3.780156250e+1,1.319840000e+1,
1.129687500e+2,-3.820156250e+1,1.328880000e+1,
1.130468750e+2,-3.762500000e+1,1.319981250e+1,
1.100078125e+2,-3.760000000e+1,1.310800000e+1,
1.130234375e+2,-3.800000000e+1,1.319840000e+1,
1.109687500e+2,-3.780156250e+1,1.337920000e+1,
1.100000000e+2,-3.840000000e+1,1.328880000e+1,
1.110000000e+2,-3.800156250e+1,1.319840000e+1,
1.129921875e+2,-3.839687500e+1,1.292649375e+1,
1.099921875e+2,-3.820312500e+1,1.310376250e+1,
1.120000000e+2,-3.820156250e+1,1.329233125e+1,
1.100000000e+2,-3.800000000e+1,1.292720000e+1,
1.110000000e+2,-3.819843750e+1,1.346677500e+1,
1.110000000e+2,-3.780000000e+1,1.365322500e+1,
1.110000000e+2,-3.800000000e+1,1.328880000e+1,
1.109921875e+2,-3.842187500e+1,1.337849375e+1,
1.129921875e+2,-3.740000000e+1,1.328738750e+1,
1.130000000e+2,-3.839687500e+1,1.346818750e+1,
1.099921875e+2,-3.819531250e+1,1.319840000e+1,
1.120234375e+2,-3.819531250e+1,1.346960000e+1,
1.129921875e+2,-3.780000000e+1,1.319486875e+1,
1.130156250e+2,-3.800000000e+1,1.310800000e+1,
1.140468750e+2,-3.760156250e+1,1.328880000e+1,
1.100156250e+2,-3.780000000e+1,1.338202500e+1,
1.129531250e+2,-3.779843750e+1,1.310800000e+1,
1.139687500e+2,-3.840156250e+1,1.328880000e+1,
1.150546875e+2,-3.820000000e+1,1.319910625e+1,
1.119843750e+2,-3.820312500e+1,1.328880000e+1,
1.149921875e+2,-3.780625000e+1,1.337920000e+1,
1.109609375e+2,-3.799687500e+1,1.320122500e+1,
1.110078125e+2,-3.800468750e+1,1.310729375e+1,
1.130078125e+2,-3.760312500e+1,1.328880000e+1,
1.129921875e+2,-3.820156250e+1,1.310800000e+1,
1.120000000e+2,-3.780000000e+1,1.319840000e+1,
1.130000000e+2,-3.799843750e+1,1.346960000e+1,
1.130000000e+2,-3.799062500e+1,1.338767500e+1,
1.090312500e+2,-3.820156250e+1,1.310800000e+1,
1.109609375e+2,-3.759843750e+1,1.319769375e+1,
1.129921875e+2,-3.821718750e+1,1.311011875e+1,
1.120156250e+2,-3.840312500e+1,1.347030625e+1,
1.129609375e+2,-3.839375000e+1,1.328597500e+1,
1.150000000e+2,-3.780156250e+1,1.328880000e+1,
1.129609375e+2,-3.820312500e+1,1.337920000e+1,
1.120156250e+2,-3.840000000e+1,1.328880000e+1,
1.140000000e+2,-3.799531250e+1,1.328809375e+1,
1.129765625e+2,-3.800000000e+1,1.310800000e+1,
1.109921875e+2,-3.780000000e+1,1.319840000e+1,
1.119921875e+2,-3.800625000e+1,1.310729375e+1,
1.130000000e+2,-3.820781250e+1,1.319769375e+1,
1.130000000e+2,-3.780000000e+1,1.319840000e+1,
1.130078125e+2,-3.820000000e+1,1.319769375e+1,
1.110000000e+2,-3.800625000e+1,1.310800000e+1,
1.130000000e+2,-3.859843750e+1,1.310729375e+1,
1.119921875e+2,-3.759843750e+1,1.328950625e+1,
1.139921875e+2,-3.820000000e+1,1.337566875e+1,
1.120000000e+2,-3.779687500e+1,1.346818750e+1,
1.110078125e+2,-3.840000000e+1,1.301689375e+1,
1.099921875e+2,-3.738750000e+1,1.337990625e+1,
1.100000000e+2,-3.760312500e+1,1.319698750e+1,
1.110078125e+2,-3.780937500e+1,1.328950625e+1,
1.119921875e+2,-3.840312500e+1,1.319910625e+1,
1.120000000e+2,-3.820312500e+1,1.310588125e+1,
1.099921875e+2,-3.799687500e+1,1.337920000e+1,
1.099843750e+2,-3.740625000e+1,1.319840000e+1,
1.129765625e+2,-3.840156250e+1,1.337920000e+1,
1.120156250e+2,-3.760000000e+1,1.328880000e+1,
1.079375000e+2,-3.760468750e+1,1.337920000e+1,
1.159765625e+2,-3.779843750e+1,1.328880000e+1,
1.100625000e+2,-3.821093750e+1,1.310658750e+1,
1.120703125e+2,-3.760000000e+1,1.337990625e+1,
1.129375000e+2,-3.800156250e+1,1.328880000e+1,
1.069765625e+2,-3.760000000e+1,1.337778750e+1,
1.110625000e+2,-3.800468750e+1,1.301689375e+1,
1.119765625e+2,-3.800000000e+1,1.319698750e+1,
1.110000000e+2,-3.819687500e+1,1.328950625e+1,
1.120078125e+2,-3.820000000e+1,1.301971875e+1,
1.100156250e+2,-3.819843750e+1,1.346960000e+1,
1.109921875e+2,-3.800000000e+1,1.301477500e+1,
1.109921875e+2,-3.820937500e+1,1.329656875e+1,
1.129921875e+2,-3.839531250e+1,1.337849375e+1,
1.120156250e+2,-3.820000000e+1,1.310800000e+1,
1.119921875e+2,-3.841250000e+1,1.292790625e+1,
1.119921875e+2,-3.780312500e+1,1.337920000e+1,
1.109921875e+2,-3.860156250e+1,1.328809375e+1,
1.110234375e+2,-3.800000000e+1,1.328738750e+1,
1.140000000e+2,-3.840156250e+1,1.301760000e+1,
1.110156250e+2,-3.780000000e+1,1.319769375e+1,
1.100000000e+2,-3.779687500e+1,1.319769375e+1,
1.100000000e+2,-3.800156250e+1,1.319840000e+1,
1.100000000e+2,-3.780000000e+1,1.319910625e+1,
1.089921875e+2,-3.800000000e+1,1.301760000e+1,
1.109921875e+2,-3.780468750e+1,1.310729375e+1,
1.110156250e+2,-3.840000000e+1,1.319769375e+1,
1.109843750e+2,-3.760312500e+1,1.319910625e+1,
1.139921875e+2,-3.758906250e+1,1.301689375e+1,
1.120078125e+2,-3.800156250e+1,1.319840000e+1,
1.120000000e+2,-3.780000000e+1,1.301689375e+1,
1.109765625e+2,-3.740156250e+1,1.320051875e+1,
1.090156250e+2,-3.802031250e+1,1.310729375e+1,
1.109765625e+2,-3.839531250e+1,1.319981250e+1,
1.080156250e+2,-3.779687500e+1,1.319698750e+1,
1.139843750e+2,-3.818281250e+1,1.310800000e+1,
1.110078125e+2,-3.839843750e+1,1.319769375e+1,
1.120000000e+2,-3.839687500e+1,1.319840000e+1,
1.100234375e+2,-3.759687500e+1,1.319840000e+1,
1.119218750e+2,-3.739843750e+1,1.310729375e+1,
1.169921875e+2,-3.800000000e+1,1.319840000e+1,
1.130625000e+2,-3.800312500e+1,1.310870625e+1,
1.129843750e+2,-3.780312500e+1,1.310800000e+1,
1.109921875e+2,-3.760000000e+1,1.310800000e+1,
1.120000000e+2,-3.780468750e+1,1.319769375e+1,
1.110156250e+2,-3.840000000e+1,1.319840000e+1,
1.129687500e+2,-3.819843750e+1,1.319910625e+1,
1.089687500e+2,-3.799843750e+1,1.337849375e+1,
1.110312500e+2,-3.781093750e+1,1.329162500e+1,
1.129921875e+2,-3.760000000e+1,1.319840000e+1,
1.130000000e+2,-3.800468750e+1,1.328880000e+1,
1.130234375e+2,-3.799687500e+1,1.310800000e+1,
1.109843750e+2,-3.760000000e+1,1.346889375e+1,
1.130078125e+2,-3.780312500e+1,1.301618750e+1,
1.100156250e+2,-3.780000000e+1,1.310588125e+1,
1.130546875e+2,-3.800000000e+1,1.301689375e+1,
1.149921875e+2,-3.780000000e+1,1.292720000e+1,
1.139921875e+2,-3.780156250e+1,1.301760000e+1,
1.129765625e+2,-3.780000000e+1,1.319910625e+1,
1.110078125e+2,-3.780156250e+1,1.328738750e+1,
1.150000000e+2,-3.800000000e+1,1.292720000e+1,
1.149921875e+2,-3.820312500e+1,1.328668125e+1,
1.129843750e+2,-3.780156250e+1,1.337778750e+1,
1.120000000e+2,-3.780000000e+1,1.301901250e+1,
1.119921875e+2,-3.840000000e+1,1.319698750e+1,
1.129921875e+2,-3.778750000e+1,1.328950625e+1,
1.110078125e+2,-3.721093750e+1,1.337920000e+1,
1.110000000e+2,-3.859687500e+1,1.337708125e+1,
1.109921875e+2,-3.801250000e+1,1.347878125e+1,
1.120000000e+2,-3.840156250e+1,1.292720000e+1,
1.120000000e+2,-3.800156250e+1,1.337990625e+1,
1.130156250e+2,-3.839687500e+1,1.310093750e+1,
1.129843750e+2,-3.759218750e+1,1.320122500e+1,
1.109921875e+2,-3.820625000e+1,1.337920000e+1,
1.110000000e+2,-3.801093750e+1,1.319698750e+1,
1.120000000e+2,-3.760625000e+1,1.310800000e+1,
1.100000000e+2,-3.859843750e+1,1.274569375e+1,
