CH1,CH2,CH3,CH4,Ts
1.361250000e+2,-6.375000000e-2,-2.998437500e-1,4.992187500e-2,
1.434062500e+2,-5.250000000e-2,-2.698437500e-1,2.968750000e-2,
1.423593750e+2,-5.540625000e-2,-2.800781250e-1,4.039062500e-2,
1.381562500e+2,-6.003125000e-2,-2.800781250e-1,2.937500000e-2,
1.378750000e+2,-6.000000000e-2,-3.010937500e-1,1.062500000e-2,
1.439062500e+2,-6.021875000e-2,-3.096875000e-1,6.132812500e-2,
1.439843750e+2,-5.200000000e-2,-2.803906250e-1,4.906250000e-2,
1.478125000e+2,-6.021875000e-2,-3.103906250e-1,2.968750000e-2,
1.482968750e+2,-6.400000000e-2,-2.895312500e-1,3.000000000e-2,
1.362031250e+2,-6.400000000e-2,-3.002343750e-1,3.023437500e-2,
1.416562500e+2,-6.400000000e-2,-2.761718750e-1,4.039062500e-2,
1.459375000e+2,-5.996875000e-2,-2.728906250e-1,3.960937500e-2,
1.461250000e+2,-5.193750000e-2,-3.104687500e-1,4.039062500e-2,
1.419843750e+2,-5.243750000e-2,-2.897656250e-1,4.984375000e-2,
1.459062500e+2,-6.818750000e-2,-2.978906250e-1,3.937500000e-2,
1.439843750e+2,-5.953125000e-2,-2.595312500e-1,2.843750000e-2,
1.438750000e+2,-6.018750000e-2,-2.914843750e-1,1.101562500e-2,
1.460781250e+2,-6.003125000e-2,-2.895312500e-1,4.078125000e-2,
1.400000000e+2,-5.981250000e-2,-2.900000000e-1,3.007812500e-2,
1.458437500e+2,-5.593750000e-2,-2.906250000e-1,5.039062500e-2,
1.423125000e+2,-5.596875000e-2,-2.998437500e-1,3.984375000e-2,
1.420468750e+2,-5.596875000e-2,-2.788281250e-1,3.992187500e-2,
1.381562500e+2,-6.400000000e-2,-2.701562500e-1,5.007812500e-2,
1.360312500e+2,-5.612500000e-2,-2.899218750e-1,3.007812500e-2,
1.358437500e+2,-5.990625000e-2,-3.017968750e-1,5.000000000e-2,
1.397812500e+2,-5.625000000e-2,-2.528906250e-1,6.000000000e-2,
1.434531250e+2,-5.928125000e-2,-2.621875000e-1,6.007812500e-2,
1.479687500e+2,-6.400000000e-2,-2.862500000e-1,4.109375000e-2,
1.373593750e+2,-6.050000000e-2,-2.505468750e-1,3.960937500e-2,
1.321406250e+2,-5.596875000e-2,-2.700000000e-1,6.968750000e-2,
1.403125000e+2,-5.971875000e-2,-2.502343750e-1,5.132812500e-2,
1.398125000e+2,-6.015625000e-2,-2.900000000e-1,3.968750000e-2,
1.360781250e+2,-5.971875000e-2,-2.402343750e-1,5.945312500e-2,
1.400156250e+2,-6.403125000e-2,-2.403125000e-1,5.992187500e-2,
1.357968750e+2,-6.000000000e-2,-2.597656250e-1,6.039062500e-2,
1.382187500e+2,-6.378125000e-2,-2.504687500e-1,3.000000000e-2,
1.440468750e+2,-6.031250000e-2,-2.400000000e-1,4.992187500e-2,
1.420000000e+2,-5.193750000e-2,-2.900000000e-1,4.000000000e-2,
1.440000000e+2,-6.759375000e-2,-2.497656250e-1,4.984375000e-2,
1.378281250e+2,-6.418750000e-2,-2.499218750e-1,4.953125000e-2,
1.380000000e+2,-5.175000000e-2,-2.301562500e-1,6.039062500e-2,
1.460000000e+2,-6.803125000e-2,-2.501562500e-1,2.968750000e-2,
1.380937500e+2,-5.209375000e-2,-2.197656250e-1,6.976562500e-2,
1.360937500e+2,-6.387500000e-2,-2.510156250e-1,5.992187500e-2,
1.440625000e+2,-6.396875000e-2,-2.492968750e-1,7.015625000e-2,
1.458437500e+2,-5.590625000e-2,-2.298437500e-1,2.000000000e-2,
1.400000000e+2,-4.806250000e-2,-2.300000000e-1,4.906250000e-2,
1.440156250e+2,-6.034375000e-2,-2.200000000e-1,5.117187500e-2,
1.399687500e+2,-5.968750000e-2,-2.203906250e-1,2.992187500e-2,
1.420000000e+2,-4.803125000e-2,-2.400781250e-1,6.000000000e-2,
1.399843750e+2,-6.434375000e-2,-2.100000000e-1,5.078125000e-2,
1.440156250e+2,-6.806250000e-2,-2.299218750e-1,3.937500000e-2,
1.380000000e+2,-5.221875000e-2,-2.300781250e-1,6.992187500e-2,
1.457500000e+2,-5.931250000e-2,-2.400781250e-1,4.007812500e-2,
1.460000000e+2,-6.825000000e-2,-2.099218750e-1,4.023437500e-2,
1.380312500e+2,-5.228125000e-2,-2.003125000e-1,5.992187500e-2,
1.360000000e+2,-5.156250000e-2,-1.810156250e-1,6.000000000e-2,
1.339062500e+2,-5.646875000e-2,-1.787500000e-1,5.992187500e-2,
1.359531250e+2,-5.112500000e-2,-1.907031250e-1,5.085937500e-2,
1.440468750e+2,-7.171875000e-2,-1.725000000e-1,3.882812500e-2,
1.339687500e+2,-5.209375000e-2,-1.692968750e-1,7.062500000e-2,
1.440000000e+2,-4.784375000e-2,-1.700781250e-1,3.007812500e-2,
1.420468750e+2,-6.000000000e-2,-1.702343750e-1,4.695312500e-2,
1.420000000e+2,-5.240625000e-2,-1.617968750e-1,8.171875000e-2,
1.421406250e+2,-5.584375000e-2,-1.493750000e-1,2.023437500e-2,
1.360312500e+2,-6.815625000e-2,-1.705468750e-1,6.843750000e-2,
1.379687500e+2,-4.828125000e-2,-1.325781250e-1,7.015625000e-2,
1.359843750e+2,-5.618750000e-2,-1.292968750e-1,7.007812500e-2,
1.415468750e+2,-6.003125000e-2,-1.483593750e-1,6.015625000e-2,
1.479531250e+2,-4.803125000e-2,-1.606250000e-1,6.976562500e-2,
1.444375000e+2,-5.203125000e-2,-1.399218750e-1,8.039062500e-2,
1.381875000e+2,-4.800000000e-2,-1.601562500e-1,5.054687500e-2,
1.360312500e+2,-6.009375000e-2,-1.300000000e-1,4.953125000e-2,
1.359843750e+2,-6.003125000e-2,-1.401562500e-1,6.007812500e-2,
1.397812500e+2,-6.400000000e-2,-1.290625000e-1,4.976562500e-2,
1.440625000e+2,-5.993750000e-2,-1.208593750e-1,7.000000000e-2,
1.360312500e+2,-6.003125000e-2,-1.598437500e-1,2.976562500e-2,
1.359531250e+2,-5.996875000e-2,-1.103125000e-1,2.015625000e-2,
1.400156250e+2,-6.034375000e-2,-1.100781250e-1,3.984375000e-2,
1.399687500e+2,-6.790625000e-2,-9.992187500e-2,6.015625000e-2,
1.340000000e+2,-5.531250000e-2,-7.992187500e-2,4.968750000e-2,
1.398593750e+2,-5.190625000e-2,-8.015625000e-2,7.007812500e-2,
1.381718750e+2,-5.243750000e-2,-9.015625000e-2,4.031250000e-2,
1.339843750e+2,-6.409375000e-2,-9.992187500e-2,5.000000000e-2,
1.377656250e+2,-5.996875000e-2,-7.968750000e-2,4.000000000e-2,
1.400156250e+2,-6.396875000e-2,-6.953125000e-2,5.992187500e-2,
1.360937500e+2,-6.012500000e-2,-5.000000000e-2,6.007812500e-2,
1.319687500e+2,-6.796875000e-2,-4.992187500e-2,5.984375000e-2,
1.375625000e+2,-5.540625000e-2,-5.945312500e-2,6.007812500e-2,
1.419843750e+2,-5.618750000e-2,-7.039062500e-2,5.000000000e-2,
1.382500000e+2,-6.415625000e-2,-5.234375000e-2,5.960937500e-2,
1.319531250e+2,-4.818750000e-2,-3.320312500e-2,5.125000000e-2,
1.359843750e+2,-5.103125000e-2,-1.578125000e-2,3.992187500e-2,
1.320312500e+2,-6.006250000e-2,-5.695312500e-2,5.562500000e-2,
1.378750000e+2,-5.603125000e-2,-4.054687500e-2,8.000000000e-2,
1.460156250e+2,-5.981250000e-2,-3.015625000e-2,4.867187500e-2,
1.340312500e+2,-6.003125000e-2,-2.000000000e-2,3.000000000e-2,
1.359843750e+2,-6.000000000e-2,-9.921875000e-3,4.039062500e-2,
1.379687500e+2,-6.400000000e-2,0.000000000e+0,6.000000000e-2,
1.399531250e+2,-6.006250000e-2,-1.023437500e-2,5.000000000e-2,
1.400312500e+2,-5.990625000e-2,-2.007812500e-2,4.054687500e-2,
1.320312500e+2,-6.021875000e-2,5.468750000e-4,5.968750000e-2,
1.299531250e+2,-5.600000000e-2,2.000000000e-2,3.000000000e-2,
1.340625000e+2,-6.384375000e-2,9.687500000e-3,6.000000000e-2,
1.380312500e+2,-6.440625000e-2,9.687500000e-3,3.968750000e-2,
1.380000000e+2,-5.243750000e-2,1.187500000e-2,4.000000000e-2,
1.380156250e+2,-4.796875000e-2,3.960937500e-2,5.117187500e-2,
1.356250000e+2,-5.600000000e-2,8.593750000e-3,6.984375000e-2,
1.321093750e+2,-6.818750000e-2,2.187500000e-2,3.773437500e-2,
1.380937500e+2,-7.215625000e-2,4.078125000e-2,2.140625000e-2,
1.337812500e+2,-6.762500000e-2,5.101562500e-2,5.085937500e-2,
1.340625000e+2,-5.153125000e-2,4.726562500e-2,3.937500000e-2,
1.339843750e+2,-5.690625000e-2,2.117187500e-2,5.093750000e-2,
1.362187500e+2,-6.793750000e-2,6.273437500e-2,5.945312500e-2,
1.400156250e+2,-5.521875000e-2,4.703125000e-2,5.078125000e-2,
1.379843750e+2,-4.815625000e-2,5.320312500e-2,6.960937500e-2,
1.379687500e+2,-5.600000000e-2,8.023437500e-2,2.867187500e-2,
1.338906250e+2,-5.612500000e-2,6.984375000e-2,3.031250000e-2,
1.341250000e+2,-6.806250000e-2,8.031250000e-2,4.046875000e-2,
1.420781250e+2,-6.375000000e-2,6.968750000e-2,4.992187500e-2,
1.415937500e+2,-5.600000000e-2,6.992187500e-2,1.976562500e-2,
1.296406250e+2,-6.000000000e-2,7.007812500e-2,6.000000000e-2,
1.304531250e+2,-5.600000000e-2,9.007812500e-2,5.992187500e-2,
1.400000000e+2,-6.378125000e-2,8.960937500e-2,7.031250000e-2,
1.320312500e+2,-6.071875000e-2,1.089843750e-1,3.015625000e-2,
1.299531250e+2,-5.534375000e-2,1.101562500e-1,5.914062500e-2,
1.299531250e+2,-6.675000000e-2,1.176562500e-1,5.125000000e-2,
1.422500000e+2,-6.828125000e-2,1.300000000e-1,5.000000000e-2,
1.460156250e+2,-6.412500000e-2,1.192187500e-1,5.976562500e-2,
1.416562500e+2,-6.012500000e-2,8.992187500e-2,3.953125000e-2,
1.258750000e+2,-5.596875000e-2,1.202343750e-1,2.953125000e-2,
1.278906250e+2,-5.196875000e-2,1.300000000e-1,2.007812500e-2,
1.359843750e+2,-6.381250000e-2,1.296875000e-1,5.046875000e-2,
1.338437500e+2,-6.387500000e-2,1.099218750e-1,6.992187500e-2,
1.419531250e+2,-5.193750000e-2,1.406250000e-1,4.945312500e-2,
1.342500000e+2,-6.390625000e-2,1.400781250e-1,2.992187500e-2,
1.356875000e+2,-5.593750000e-2,1.499218750e-1,6.046875000e-2,
1.381250000e+2,-5.600000000e-2,1.286718750e-1,4.953125000e-2,
1.340781250e+2,-5.612500000e-2,1.302343750e-1,5.046875000e-2,
1.358906250e+2,-6.390625000e-2,1.505468750e-1,6.000000000e-2,
1.360937500e+2,-5.153125000e-2,1.496875000e-1,4.937500000e-2,
1.319687500e+2,-5.253125000e-2,1.402343750e-1,3.976562500e-2,
1.378593750e+2,-5.596875000e-2,1.805468750e-1,4.015625000e-2,
1.399218750e+2,-5.668750000e-2,1.796093750e-1,4.992187500e-2,
1.420625000e+2,-6.368750000e-2,1.700781250e-1,3.992187500e-2,
1.364375000e+2,-5.200000000e-2,1.907812500e-1,5.015625000e-2,
1.337812500e+2,-6.431250000e-2,2.084375000e-1,6.000000000e-2,
1.361562500e+2,-6.381250000e-2,1.576562500e-1,3.945312500e-2,
1.302812500e+2,-6.003125000e-2,1.720312500e-1,4.109375000e-2,
1.315156250e+2,-6.409375000e-2,1.986718750e-1,5.984375000e-2,
1.359843750e+2,-6.400000000e-2,1.705468750e-1,3.906250000e-2,
1.340937500e+2,-5.937500000e-2,2.400781250e-1,2.968750000e-2,
1.340625000e+2,-4.796875000e-2,1.806250000e-1,1.953125000e-2,
1.302031250e+2,-5.621875000e-2,2.104687500e-1,3.093750000e-2,
1.280000000e+2,-6.025000000e-2,2.100000000e-1,6.046875000e-2,
1.297656250e+2,-7.203125000e-2,2.101562500e-1,5.000000000e-2,
1.338906250e+2,-6.046875000e-2,1.993750000e-1,3.992187500e-2,
1.321875000e+2,-5.984375000e-2,2.205468750e-1,4.000000000e-2,
1.313906250e+2,-5.971875000e-2,1.904687500e-1,5.000000000e-2,
1.375937500e+2,-6.128125000e-2,2.171875000e-1,3.953125000e-2,
1.275625000e+2,-5.200000000e-2,2.107031250e-1,7.000000000e-2,
1.320937500e+2,-6.440625000e-2,2.191406250e-1,3.015625000e-2,
1.256875000e+2,-6.778125000e-2,2.106250000e-1,3.000000000e-2,
1.303906250e+2,-5.178125000e-2,1.993750000e-1,4.007812500e-2,
1.298437500e+2,-5.212500000e-2,2.294531250e-1,5.023437500e-2,
1.278593750e+2,-6.000000000e-2,2.200000000e-1,3.015625000e-2,
1.260000000e+2,-6.409375000e-2,2.101562500e-1,4.937500000e-2,
1.280937500e+2,-6.396875000e-2,2.299218750e-1,6.039062500e-2,
1.300781250e+2,-5.606250000e-2,2.100000000e-1,2.007812500e-2,
1.299218750e+2,-6.406250000e-2,2.300781250e-1,4.000000000e-2,
1.280312500e+2,-5.546875000e-2,2.300000000e-1,5.992187500e-2,
1.300781250e+2,-5.690625000e-2,2.300000000e-1,5.046875000e-2,
1.300625000e+2,-6.337500000e-2,2.300000000e-1,3.984375000e-2,
1.321093750e+2,-5.196875000e-2,2.100000000e-1,5.007812500e-2,
1.319062500e+2,-6.478125000e-2,2.309375000e-1,3.000000000e-2,
1.320937500e+2,-5.921875000e-2,2.299218750e-1,4.921875000e-2,
1.341562500e+2,-5.262500000e-2,2.293750000e-1,5.046875000e-2,
1.336250000e+2,-6.821875000e-2,2.207031250e-1,3.976562500e-2,
1.326093750e+2,-5.971875000e-2,2.395312500e-1,5.984375000e-2,
1.399843750e+2,-5.975000000e-2,2.202343750e-1,4.031250000e-2,
1.338281250e+2,-5.187500000e-2,2.394531250e-1,2.992187500e-2,
1.358906250e+2,-6.050000000e-2,2.096093750e-1,3.007812500e-2,
1.295000000e+2,-6.403125000e-2,2.303906250e-1,4.062500000e-2,
1.303593750e+2,-5.906250000e-2,2.196093750e-1,5.000000000e-2,
1.318281250e+2,-5.275000000e-2,2.194531250e-1,4.992187500e-2,
1.276562500e+2,-7.387500000e-2,1.996875000e-1,5.000000000e-2,
1.282656250e+2,-7.053125000e-2,2.104687500e-1,5.953125000e-2,
1.321875000e+2,-5.609375000e-2,2.202343750e-1,7.046875000e-2,
1.318906250e+2,-6.843750000e-2,2.300781250e-1,4.117187500e-2,
1.322031250e+2,-6.393750000e-2,2.195312500e-1,4.851562500e-2,
1.360312500e+2,-6.006250000e-2,2.313281250e-1,5.992187500e-2,
1.339531250e+2,-4.768750000e-2,2.010937500e-1,5.984375000e-2,
1.358125000e+2,-7.031250000e-2,2.241406250e-1,6.093750000e-2,
1.345000000e+2,-7.212500000e-2,2.218750000e-1,4.992187500e-2,
1.298593750e+2,-6.056250000e-2,1.806250000e-1,5.000000000e-2,
1.358906250e+2,-4.390625000e-2,1.995312500e-1,2.992187500e-2,
1.289687500e+2,-6.381250000e-2,2.300000000e-1,4.000000000e-2,
1.235937500e+2,-6.034375000e-2,1.998437500e-1,4.015625000e-2,
1.315000000e+2,-6.365625000e-2,2.200781250e-1,5.007812500e-2,
1.320312500e+2,-6.450000000e-2,1.996875000e-1,7.015625000e-2,
1.355937500e+2,-5.203125000e-2,2.003125000e-1,5.976562500e-2,
1.364843750e+2,-6.365625000e-2,2.098437500e-1,4.976562500e-2,
1.260156250e+2,-6.800000000e-2,1.889062500e-1,3.968750000e-2,
1.339062500e+2,-6.806250000e-2,1.802343750e-1,4.046875000e-2,
1.260937500e+2,-6.396875000e-2,2.103906250e-1,6.039062500e-2,
1.277187500e+2,-5.987500000e-2,2.000000000e-1,5.914062500e-2,
1.320781250e+2,-6.012500000e-2,2.095312500e-1,3.914062500e-2,
1.261250000e+2,-7.196875000e-2,1.898437500e-1,3.000000000e-2,
1.297500000e+2,-5.996875000e-2,2.127343750e-1,4.109375000e-2,
1.338750000e+2,-6.800000000e-2,2.078125000e-1,4.898437500e-2,
1.341875000e+2,-5.587500000e-2,1.911718750e-1,4.093750000e-2,
1.280312500e+2,-5.237500000e-2,2.221093750e-1,6.976562500e-2,
1.319375000e+2,-6.384375000e-2,2.067968750e-1,3.851562500e-2,
1.279843750e+2,-5.200000000e-2,1.788281250e-1,5.085937500e-2,
1.278281250e+2,-6.912500000e-2,1.807812500e-1,3.750000000e-2,
1.320468750e+2,-7.187500000e-2,2.008593750e-1,2.148437500e-2,
1.260937500e+2,-7.218750000e-2,2.097656250e-1,3.898437500e-2,
1.279531250e+2,-7.181250000e-2,1.877343750e-1,2.343750000e-4,
1.259218750e+2,-6.809375000e-2,1.603125000e-1,5.015625000e-2,
1.316562500e+2,-7.600000000e-2,1.800781250e-1,3.000000000e-2,
1.322031250e+2,-6.800000000e-2,1.597656250e-1,4.976562500e-2,
1.261406250e+2,-6.003125000e-2,1.799218750e-1,5.031250000e-2,
1.260156250e+2,-6.006250000e-2,1.701562500e-1,3.000000000e-2,
1.240312500e+2,-5.956250000e-2,1.799218750e-1,6.000000000e-2,
1.291406250e+2,-6.762500000e-2,1.571875000e-1,8.007812500e-2,
1.381562500e+2,-6.190625000e-2,1.407812500e-1,6.117187500e-2,
1.354375000e+2,-5.203125000e-2,1.892187500e-1,5.000000000e-2,
1.239062500e+2,-5.937500000e-2,1.600781250e-1,4.054687500e-2,
1.282187500e+2,-6.075000000e-2,1.600000000e-1,2.968750000e-2,
1.258437500e+2,-5.193750000e-2,1.399218750e-1,4.007812500e-2,
1.240781250e+2,-5.971875000e-2,1.400000000e-1,2.031250000e-2,
1.281406250e+2,-5.606250000e-2,1.398437500e-1,3.906250000e-2,
1.300468750e+2,-6.000000000e-2,1.298437500e-1,5.953125000e-2,
1.320781250e+2,-5.968750000e-2,1.496875000e-1,7.992187500e-2,
1.317656250e+2,-6.431250000e-2,1.500000000e-1,7.007812500e-2,
1.259218750e+2,-4.796875000e-2,1.300000000e-1,6.007812500e-2,
1.280468750e+2,-6.771875000e-2,1.400000000e-1,4.031250000e-2,
1.258593750e+2,-5.615625000e-2,1.300000000e-1,4.937500000e-2,
1.240000000e+2,-5.581250000e-2,1.500000000e-1,6.007812500e-2,
1.300000000e+2,-5.996875000e-2,1.203125000e-1,4.062500000e-2,
1.260312500e+2,-6.006250000e-2,1.200000000e-1,3.000000000e-2,
1.280625000e+2,-5.600000000e-2,1.202343750e-1,4.945312500e-2,
1.300156250e+2,-6.003125000e-2,1.295312500e-1,7.992187500e-2,
1.298281250e+2,-5.593750000e-2,9.937500000e-2,6.000000000e-2,
1.240937500e+2,-5.206250000e-2,1.000000000e-1,2.953125000e-2,
1.360937500e+2,-6.006250000e-2,1.100000000e-1,6.007812500e-2,
1.358750000e+2,-5.593750000e-2,9.984375000e-2,3.007812500e-2,
1.279375000e+2,-5.593750000e-2,1.000000000e-1,7.000000000e-2,
1.299375000e+2,-4.793750000e-2,1.000000000e-1,8.015625000e-2,
1.380312500e+2,-5.196875000e-2,1.000000000e-1,7.039062500e-2,
1.300000000e+2,-5.568750000e-2,9.984375000e-2,5.015625000e-2,
1.280312500e+2,-7.159375000e-2,7.007812500e-2,6.000000000e-2,
1.260000000e+2,-6.831250000e-2,8.015625000e-2,4.968750000e-2,
1.279843750e+2,-5.996875000e-2,8.031250000e-2,3.984375000e-2,
1.280000000e+2,-6.753125000e-2,7.015625000e-2,6.000000000e-2,
1.280468750e+2,-6.878125000e-2,7.015625000e-2,4.992187500e-2,
1.280156250e+2,-5.575000000e-2,6.109375000e-2,7.835937500e-2,
1.239687500e+2,-7.131250000e-2,5.273437500e-2,8.242187500e-2,
1.320312500e+2,-6.418750000e-2,4.515625000e-2,2.023437500e-2,
1.300000000e+2,-7.193750000e-2,8.054687500e-2,5.992187500e-2,
1.320156250e+2,-6.406250000e-2,3.328125000e-2,4.062500000e-2,
1.280000000e+2,-6.415625000e-2,3.890625000e-2,5.914062500e-2,
1.321875000e+2,-5.596875000e-2,3.039062500e-2,5.031250000e-2,
1.180937500e+2,-6.396875000e-2,3.945312500e-2,3.984375000e-2,
1.256875000e+2,-5.618750000e-2,3.148437500e-2,4.984375000e-2,
1.301406250e+2,-5.603125000e-2,1.078125000e-2,5.000000000e-2,
1.258281250e+2,-5.996875000e-2,8.359375000e-3,5.023437500e-2,
1.338750000e+2,-6.400000000e-2,3.007812500e-2,3.992187500e-2,
1.267031250e+2,-6.371875000e-2,8.593750000e-4,5.976562500e-2,
1.219062500e+2,-4.800000000e-2,-1.031250000e-2,5.039062500e-2,
1.258750000e+2,-5.612500000e-2,1.000000000e-2,4.960937500e-2,
1.279218750e+2,-5.603125000e-2,-4.687500000e-4,5.023437500e-2,
1.300468750e+2,-5.996875000e-2,-3.031250000e-2,1.992187500e-2,
1.260312500e+2,-5.606250000e-2,-9.218750000e-3,5.015625000e-2,
1.279843750e+2,-6.406250000e-2,-6.250000000e-4,4.000000000e-2,
1.299843750e+2,-5.978125000e-2,-3.007812500e-2,4.992187500e-2,
1.299687500e+2,-5.228125000e-2,-1.992187500e-2,3.992187500e-2,
1.259843750e+2,-6.409375000e-2,-6.015625000e-2,5.968750000e-2,
1.260000000e+2,-5.543750000e-2,-4.992187500e-2,5.984375000e-2,
1.259687500e+2,-5.628125000e-2,-4.023437500e-2,6.031250000e-2,
1.260937500e+2,-6.006250000e-2,-5.007812500e-2,2.992187500e-2,
1.219375000e+2,-6.434375000e-2,-4.992187500e-2,6.023437500e-2,
1.277812500e+2,-7.631250000e-2,-5.023437500e-2,5.015625000e-2,
1.280468750e+2,-7.156250000e-2,-5.984375000e-2,5.000000000e-2,
1.260468750e+2,-6.400000000e-2,-4.000000000e-2,3.968750000e-2,
1.220781250e+2,-6.375000000e-2,-4.960937500e-2,7.960937500e-2,
1.217343750e+2,-5.159375000e-2,-7.953125000e-2,6.023437500e-2,
1.260312500e+2,-5.206250000e-2,-7.101562500e-2,5.992187500e-2,
1.219687500e+2,-5.590625000e-2,-6.210937500e-2,4.187500000e-2,
1.277968750e+2,-6.000000000e-2,-4.015625000e-2,1.976562500e-2,
1.262812500e+2,-5.953125000e-2,-5.804687500e-2,4.640625000e-2,
1.239843750e+2,-6.796875000e-2,-5.812500000e-2,7.031250000e-2,
1.299218750e+2,-6.028125000e-2,-7.968750000e-2,4.945312500e-2,
1.320156250e+2,-5.612500000e-2,-8.023437500e-2,2.968750000e-2,
1.240312500e+2,-5.200000000e-2,-8.000000000e-2,4.031250000e-2,
1.219687500e+2,-5.596875000e-2,-1.101562500e-1,4.937500000e-2,
1.299687500e+2,-5.984375000e-2,-1.201562500e-1,9.921875000e-3,
1.260312500e+2,-6.778125000e-2,-9.984375000e-2,4.000000000e-2,
1.279843750e+2,-7.615625000e-2,-9.968750000e-2,6.023437500e-2,
1.220312500e+2,-6.446875000e-2,-1.093750000e-1,5.960937500e-2,
1.201250000e+2,-6.012500000e-2,-7.023437500e-2,2.984375000e-2,
1.140156250e+2,-5.206250000e-2,-1.116406250e-1,3.000000000e-2,
1.221093750e+2,-5.559375000e-2,-9.968750000e-2,5.023437500e-2,
1.219375000e+2,-6.015625000e-2,-1.100781250e-1,4.968750000e-2,
1.220625000e+2,-5.596875000e-2,-1.003906250e-1,2.968750000e-2,
1.218281250e+2,-6.400000000e-2,-1.331250000e-1,2.945312500e-2,
1.200937500e+2,-6.003125000e-2,-1.367968750e-1,2.046875000e-2,
1.263593750e+2,-6.834375000e-2,-9.015625000e-2,5.250000000e-2,
1.279687500e+2,-6.371875000e-2,-1.318750000e-1,4.671875000e-2,
1.258281250e+2,-5.115625000e-2,-1.186718750e-1,1.007812500e-2,
1.263125000e+2,-4.481250000e-2,-1.200781250e-1,5.171875000e-2,
1.319218750e+2,-6.428125000e-2,-1.215625000e-1,4.843750000e-2,
1.236093750e+2,-5.156250000e-2,-1.409375000e-1,3.070312500e-2,
1.241406250e+2,-6.040625000e-2,-1.278906250e-1,4.953125000e-2,
1.318593750e+2,-6.800000000e-2,-1.207031250e-1,1.992187500e-2,
1.177343750e+2,-6.787500000e-2,-1.417968750e-1,5.054687500e-2,
1.202656250e+2,-6.000000000e-2,-1.490625000e-1,3.976562500e-2,
1.259843750e+2,-6.415625000e-2,-1.411718750e-1,3.984375000e-2,
1.197187500e+2,-6.390625000e-2,-1.802343750e-1,1.007812500e-2,
1.202187500e+2,-6.000000000e-2,-1.600000000e-1,4.000000000e-2,
1.261093750e+2,-6.800000000e-2,-1.700000000e-1,5.992187500e-2,
1.239218750e+2,-6.031250000e-2,-1.507031250e-1,6.031250000e-2,
1.239843750e+2,-5.962500000e-2,-1.491406250e-1,3.039062500e-2,
1.260312500e+2,-6.675000000e-2,-1.678906250e-1,3.000000000e-2,
1.260000000e+2,-7.025000000e-2,-1.735156250e-1,2.890625000e-2,
1.238750000e+2,-4.875000000e-2,-1.500000000e-1,5.000000000e-2,
1.200000000e+2,-5.559375000e-2,-1.708593750e-1,2.976562500e-2,
1.240937500e+2,-6.009375000e-2,-1.903906250e-1,4.023437500e-2,
1.239687500e+2,-5.596875000e-2,-1.899218750e-1,4.023437500e-2,
1.239843750e+2,-5.196875000e-2,-1.800000000e-1,6.023437500e-2,
1.260000000e+2,-5.990625000e-2,-1.799218750e-1,5.968750000e-2,
1.260625000e+2,-5.993750000e-2,-1.700781250e-1,3.992187500e-2,
1.258281250e+2,-5.987500000e-2,-1.803125000e-1,5.031250000e-2,
1.281406250e+2,-6.784375000e-2,-1.911718750e-1,6.007812500e-2,
1.201250000e+2,-6.787500000e-2,-2.092968750e-1,2.968750000e-2,
1.220468750e+2,-5.200000000e-2,-1.695312500e-1,5.054687500e-2,
1.179531250e+2,-6.412500000e-2,-2.003125000e-1,4.937500000e-2,
1.258437500e+2,-5.543750000e-2,-1.892968750e-1,4.000000000e-2,
1.240781250e+2,-5.221875000e-2,-1.903125000e-1,5.054687500e-2,
1.239843750e+2,-6.075000000e-2,-2.096875000e-1,6.015625000e-2,
1.259218750e+2,-6.378125000e-2,-1.700000000e-1,4.953125000e-2,
1.280312500e+2,-5.565625000e-2,-2.105468750e-1,2.007812500e-2,
1.242031250e+2,-6.056250000e-2,-1.989843750e-1,5.015625000e-2,
1.219843750e+2,-6.378125000e-2,-1.899218750e-1,4.000000000e-2,
1.221406250e+2,-5.181250000e-2,-1.902343750e-1,6.000000000e-2,
1.199687500e+2,-5.221875000e-2,-2.012500000e-1,2.914062500e-2,
1.220000000e+2,-5.593750000e-2,-2.094531250e-1,3.101562500e-2,
1.199218750e+2,-6.065625000e-2,-1.900781250e-1,3.937500000e-2,
1.238750000e+2,-8.003125000e-2,-2.102343750e-1,2.000000000e-2,
1.220937500e+2,-5.878125000e-2,-1.997656250e-1,4.070312500e-2,
1.238125000e+2,-5.206250000e-2,-1.898437500e-1,3.960937500e-2,
1.241250000e+2,-5.618750000e-2,-1.996875000e-1,5.085937500e-2,
1.202343750e+2,-6.421875000e-2,-1.700000000e-1,5.921875000e-2,
1.162187500e+2,-6.415625000e-2,-2.189843750e-1,2.000000000e-2,
1.139218750e+2,-5.187500000e-2,-2.217187500e-1,3.007812500e-2,
1.160156250e+2,-6.668750000e-2,-1.990625000e-1,5.000000000e-2,
1.156093750e+2,-6.903125000e-2,-2.292187500e-1,4.007812500e-2,
1.224062500e+2,-6.087500000e-2,-2.044531250e-1,2.984375000e-2,
1.195468750e+2,-5.590625000e-2,-1.992187500e-1,3.984375000e-2,
1.204531250e+2,-5.212500000e-2,-2.090625000e-1,2.992187500e-2,
1.217968750e+2,-6.415625000e-2,-2.200000000e-1,5.000000000e-2,
1.176875000e+2,-5.990625000e-2,-2.102343750e-1,3.992187500e-2,
