CH1,CH3,CH4,Ts
-1.984375000e+0,1.200000000e+0,3.300000000e+0,
2.000000000e+0,1.080000000e+0,3.300000000e+0,
2.039062500e+0,1.199687500e+0,3.200000000e+0,
-1.007812500e+0,1.078750000e+0,3.401562500e+0,
1.562500000e-2,1.240312500e+0,3.100000000e+0,
2.031250000e+0,1.079687500e+0,3.303125000e+0,
2.960937500e+0,1.281875000e+0,3.298437500e+0,
-3.125000000e-2,1.199062500e+0,3.003125000e+0,
1.007812500e+0,1.200312500e+0,3.502343750e+0,
2.000000000e+0,1.159687500e+0,3.200000000e+0,
1.984375000e+0,1.158437500e+0,3.500000000e+0,
-9.921875000e-1,1.160000000e+0,3.098437500e+0,
-1.031250000e+0,1.080312500e+0,3.097656250e+0,
1.992187500e+0,1.199687500e+0,3.299218750e+0,
3.125000000e-2,1.160000000e+0,3.299218750e+0,
0.000000000e+0,1.159687500e+0,3.198437500e+0,
-1.000000000e+0,1.079375000e+0,3.400000000e+0,
0.000000000e+0,1.198437500e+0,3.097656250e+0,
-1.007812500e+0,1.160312500e+0,3.198437500e+0,
2.343750000e-2,1.120312500e+0,3.403906250e+0,
-5.468750000e-2,1.040000000e+0,2.900000000e+0,
-2.984375000e+0,1.120625000e+0,3.198437500e+0,
1.015625000e+0,1.080312500e+0,3.203906250e+0,
-1.968750000e+0,1.038125000e+0,2.900000000e+0,
-2.023437500e+0,1.120000000e+0,3.100000000e+0,
-1.007812500e+0,1.080000000e+0,2.900000000e+0,
-1.000000000e+0,1.120312500e+0,3.099218750e+0,
-9.687500000e-1,1.198125000e+0,2.900781250e+0,
-3.031250000e+0,9.990625000e-1,3.300000000e+0,
9.921875000e-1,1.039687500e+0,3.000000000e+0,
-3.046875000e+0,1.039687500e+0,3.297656250e+0,
-1.960937500e+0,1.080000000e+0,3.004687500e+0,
1.562500000e-2,1.079687500e+0,2.800000000e+0,
-1.562500000e-2,1.119375000e+0,3.201562500e+0,
-3.000000000e+0,9.590625000e-1,3.000781250e+0,
-2.000000000e+0,1.077500000e+0,3.000000000e+0,
-2.015625000e+0,1.201875000e+0,2.598437500e+0,
-5.000000000e+0,1.000625000e+0,2.697656250e+0,
-1.000000000e+0,1.118750000e+0,2.898437500e+0,
-3.000000000e+0,1.040625000e+0,3.100000000e+0,
-1.000000000e+0,9.606250000e-1,3.000781250e+0,
-4.000000000e+0,1.080312500e+0,2.900781250e+0,
-1.007812500e+0,1.080000000e+0,2.900000000e+0,
-2.992187500e+0,1.042187500e+0,3.098437500e+0,
-4.000000000e+0,9.996875000e-1,3.001562500e+0,
-2.984375000e+0,1.120000000e+0,2.899218750e+0,
-9.843750000e-1,9.978125000e-1,3.003125000e+0,
-1.039062500e+0,1.001250000e+0,3.200000000e+0,
-5.000000000e+0,1.080312500e+0,2.799218750e+0,
-2.031250000e+0,1.120000000e+0,3.000000000e+0,
-3.953125000e+0,1.080000000e+0,2.800000000e+0,
-5.000000000e+0,1.120000000e+0,2.798437500e+0,
-5.015625000e+0,9.206250000e-1,3.000000000e+0,
-4.960937500e+0,9.609375000e-1,3.300000000e+0,
-6.984375000e+0,1.000312500e+0,3.002343750e+0,
-5.093750000e+0,1.039062500e+0,2.800000000e+0,
-3.007812500e+0,1.117187500e+0,2.696093750e+0,
-5.015625000e+0,1.121562500e+0,3.198437500e+0,
-6.000000000e+0,9.587500000e-1,2.801562500e+0,
-5.000000000e+0,1.160000000e+0,2.802343750e+0,
-5.007812500e+0,9.184375000e-1,2.999218750e+0,
-6.007812500e+0,1.000000000e+0,3.000000000e+0,
-7.000000000e+0,9.990625000e-1,2.900000000e+0,
-6.007812500e+0,1.124375000e+0,2.900781250e+0,
-6.015625000e+0,9.200000000e-1,2.800000000e+0,
-3.007812500e+0,1.121250000e+0,2.700000000e+0,
-4.000000000e+0,9.521875000e-1,2.802343750e+0,
-3.953125000e+0,8.412500000e-1,2.899218750e+0,
-8.023437500e+0,9.612500000e-1,2.697656250e+0,
-2.984375000e+0,9.203125000e-1,2.600000000e+0,
-7.031250000e+0,8.800000000e-1,2.800000000e+0,
-5.000000000e+0,9.600000000e-1,2.698437500e+0,
-7.023437500e+0,9.593750000e-1,2.802343750e+0,
-5.984375000e+0,9.600000000e-1,3.000000000e+0,
-2.992187500e+0,1.000000000e+0,2.698437500e+0,
-9.000000000e+0,9.996875000e-1,2.802343750e+0,
-7.992187500e+0,9.618750000e-1,2.801562500e+0,
-6.000000000e+0,9.193750000e-1,2.600000000e+0,
-8.992187500e+0,1.000312500e+0,2.800000000e+0,
-8.000000000e+0,9.587500000e-1,2.700000000e+0,
-6.007812500e+0,9.200000000e-1,2.800000000e+0,
-6.984375000e+0,9.990625000e-1,2.699218750e+0,
-7.000000000e+0,8.000000000e-1,2.598437500e+0,
-6.992187500e+0,9.590625000e-1,2.699218750e+0,
-1.000000000e+1,8.800000000e-1,2.496875000e+0,
-5.984375000e+0,1.040625000e+0,2.400000000e+0,
-8.007812500e+0,9.193750000e-1,2.501562500e+0,
-8.000000000e+0,9.593750000e-1,2.600781250e+0,
-9.000000000e+0,8.806250000e-1,2.501562500e+0,
-9.000000000e+0,1.000000000e+0,2.197656250e+0,
-8.015625000e+0,8.796875000e-1,2.700781250e+0,
-6.000000000e+0,9.209375000e-1,2.400000000e+0,
-7.992187500e+0,9.193750000e-1,2.600000000e+0,
-9.015625000e+0,8.000000000e-1,2.499218750e+0,
-7.039062500e+0,9.218750000e-1,2.500000000e+0,
-5.968750000e+0,9.200000000e-1,2.400000000e+0,
-8.992187500e+0,8.781250000e-1,2.501562500e+0,
-7.023437500e+0,9.600000000e-1,2.401562500e+0,
-1.202343750e+1,8.787500000e-1,2.900000000e+0,
-8.953125000e+0,8.000000000e-1,2.296093750e+0,
-9.031250000e+0,8.815625000e-1,2.400000000e+0,
-1.101562500e+1,9.603125000e-1,2.399218750e+0,
-1.101562500e+1,9.606250000e-1,2.599218750e+0,
-1.003125000e+1,8.800000000e-1,2.499218750e+0,
-9.000000000e+0,8.400000000e-1,2.398437500e+0,
-1.000000000e+1,8.400000000e-1,2.197656250e+0,
-8.992187500e+0,8.809375000e-1,2.105468750e+0,
-1.101562500e+1,8.787500000e-1,2.500781250e+0,
-8.023437500e+0,8.000000000e-1,2.300000000e+0,
-1.004687500e+1,8.365625000e-1,2.200781250e+0,
-1.100000000e+1,9.193750000e-1,2.600000000e+0,
-8.976562500e+0,8.803125000e-1,3.305468750e+0,
-8.007812500e+0,1.000000000e+0,4.096093750e+0,
-1.000781250e+1,9.593750000e-1,4.691406250e+0,
-7.000000000e+0,1.120000000e+0,6.288281250e+0,
-1.000000000e+1,1.279687500e+0,7.596875000e+0,
-1.100000000e+1,1.360625000e+0,8.900000000e+0,
-1.003125000e+1,1.359375000e+0,1.059687500e+1,
-4.023437500e+0,1.559062500e+0,1.160000000e+1,
-4.976562500e+0,1.558750000e+0,1.220000000e+1,
-4.007812500e+0,1.640000000e+0,1.160078125e+1,
-2.992187500e+0,1.838437500e+0,1.120625000e+1,
-1.031250000e+0,1.995937500e+0,9.928125000e+0,
4.000000000e+0,2.080312500e+0,8.100000000e+0,
4.976562500e+0,2.120000000e+0,6.485937500e+0,
3.992187500e+0,2.366250000e+0,4.859375000e+0,
4.007812500e+0,2.565312500e+0,3.901562500e+0,
3.000000000e+0,2.719062500e+0,3.297656250e+0,
1.015625000e+0,2.679375000e+0,2.899218750e+0,
-1.992187500e+0,2.796875000e+0,2.502343750e+0,
-2.007812500e+0,2.839375000e+0,2.499218750e+0,
-9.765625000e-1,3.080625000e+0,2.702343750e+0,
-3.992187500e+0,3.120312500e+0,3.098437500e+0,
-1.046875000e+0,3.199687500e+0,3.003125000e+0,
8.828125000e-1,3.200000000e+0,3.400000000e+0,
7.101562500e+0,3.320312500e+0,4.193750000e+0,
1.415625000e+1,3.239062500e+0,5.000000000e+0,
2.400000000e+1,3.441250000e+0,6.310156250e+0,
2.901562500e+1,3.600312500e+0,7.588281250e+0,
3.716406250e+1,3.600000000e+0,9.200000000e+0,
4.810156250e+1,3.440625000e+0,1.070156250e+1,
5.800000000e+1,3.762500000e+0,1.238828125e+1,
6.593750000e+1,3.760000000e+0,1.358750000e+1,
7.296093750e+1,3.879375000e+0,1.430625000e+1,
7.794531250e+1,3.878750000e+0,1.520000000e+1,
8.400781250e+1,3.920625000e+0,1.590000000e+1,
8.598437500e+1,4.160312500e+0,1.700703125e+1,
9.090625000e+1,4.240625000e+0,1.760546875e+1,
9.500781250e+1,4.400312500e+0,1.839687500e+1,
9.598437500e+1,4.440625000e+0,1.870000000e+1,
9.900781250e+1,4.440312500e+0,1.850000000e+1,
1.020078125e+2,4.519687500e+0,1.820000000e+1,
1.040000000e+2,4.600000000e+0,1.749531250e+1,
1.030000000e+2,4.800312500e+0,1.709453125e+1,
1.079921875e+2,4.760000000e+0,1.610000000e+1,
1.009609375e+2,4.880000000e+0,1.570546875e+1,
1.029921875e+2,4.759687500e+0,1.459296875e+1,
1.020000000e+2,4.920000000e+0,1.399921875e+1,
1.019921875e+2,4.839375000e+0,1.280781250e+1,
1.000156250e+2,5.040000000e+0,1.189296875e+1,
9.800781250e+1,4.960625000e+0,1.110000000e+1,
9.798437500e+1,5.159687500e+0,1.000078125e+1,
9.800000000e+1,5.043125000e+0,9.515625000e+0,
9.600000000e+1,5.121562500e+0,9.001562500e+0,
9.598437500e+1,5.159687500e+0,8.998437500e+0,
9.400000000e+1,5.119375000e+0,8.595312500e+0,
9.599218750e+1,5.121250000e+0,8.901562500e+0,
9.500781250e+1,5.159687500e+0,9.300000000e+0,
9.800000000e+1,5.159375000e+0,9.903125000e+0,
9.900000000e+1,5.241250000e+0,1.020000000e+1,
9.600000000e+1,5.240937500e+0,1.069531250e+1,
9.899218750e+1,4.960000000e+0,1.130156250e+1,
9.702343750e+1,5.121562500e+0,1.240000000e+1,
9.796093750e+1,5.120000000e+0,1.309531250e+1,
9.903906250e+1,5.120000000e+0,1.350000000e+1,
9.501562500e+1,5.041875000e+0,1.469296875e+1,
1.010703125e+2,5.000312500e+0,1.519609375e+1,
1.019609375e+2,4.960312500e+0,1.570390625e+1,
1.020312500e+2,4.880937500e+0,1.630312500e+1,
1.039921875e+2,5.000312500e+0,1.649531250e+1,
1.009375000e+2,4.880000000e+0,1.740000000e+1,
9.994531250e+1,4.839687500e+0,1.710468750e+1,
1.049062500e+2,4.920000000e+0,1.690156250e+1,
1.070000000e+2,4.800937500e+0,1.670000000e+1,
1.049843750e+2,4.801250000e+0,1.670312500e+1,
1.099765625e+2,4.879062500e+0,1.649531250e+1,
1.080390625e+2,4.719375000e+0,1.560000000e+1,
1.079218750e+2,4.720625000e+0,1.540000000e+1,
1.099687500e+2,4.881250000e+0,1.460859375e+1,
1.059609375e+2,4.680000000e+0,1.390468750e+1,
1.070156250e+2,4.880000000e+0,1.340000000e+1,
1.059921875e+2,4.717500000e+0,1.259375000e+1,
1.049921875e+2,4.720312500e+0,1.190468750e+1,
1.040000000e+2,4.840000000e+0,1.139843750e+1,
1.060000000e+2,4.800000000e+0,1.079687500e+1,
1.039609375e+2,4.838437500e+0,1.069765625e+1,
1.010000000e+2,4.800625000e+0,1.060000000e+1,
1.030000000e+2,4.720000000e+0,1.020000000e+1,
1.019921875e+2,4.720000000e+0,1.040000000e+1,
1.010000000e+2,4.680000000e+0,1.020000000e+1,
1.020000000e+2,4.719687500e+0,1.070000000e+1,
9.999218750e+1,4.639687500e+0,1.090000000e+1,
1.000234375e+2,4.719687500e+0,1.100000000e+1,
1.030078125e+2,4.599687500e+0,1.200234375e+1,
1.009531250e+2,4.598750000e+0,1.240390625e+1,
1.010546875e+2,4.479375000e+0,1.300937500e+1,
1.039921875e+2,4.564062500e+0,1.350781250e+1,
1.000000000e+2,4.638437500e+0,1.399609375e+1,
1.070078125e+2,4.477812500e+0,1.439765625e+1,
1.030078125e+2,4.640000000e+0,1.460234375e+1,
1.049609375e+2,4.479375000e+0,1.499843750e+1,
1.069921875e+2,4.599687500e+0,1.529765625e+1,
1.059921875e+2,4.559687500e+0,1.550078125e+1,
1.079765625e+2,4.679375000e+0,1.560000000e+1,
1.069140625e+2,4.441250000e+0,1.560000000e+1,
1.050312500e+2,4.595625000e+0,1.550000000e+1,
1.080000000e+2,4.600000000e+0,1.530156250e+1,
1.039453125e+2,4.560000000e+0,1.500078125e+1,
1.050312500e+2,4.600000000e+0,1.490000000e+1,
1.060234375e+2,4.599687500e+0,1.450234375e+1,
1.069765625e+2,4.599687500e+0,1.420390625e+1,
1.040000000e+2,4.639687500e+0,1.350781250e+1,
1.049921875e+2,4.640000000e+0,1.290000000e+1,
1.030078125e+2,4.680000000e+0,1.270156250e+1,
1.030000000e+2,4.559375000e+0,1.249296875e+1,
1.019921875e+2,4.522187500e+0,1.169765625e+1,
1.030000000e+2,4.680000000e+0,1.170000000e+1,
1.020078125e+2,4.560312500e+0,1.160000000e+1,
1.030234375e+2,4.603125000e+0,1.140078125e+1,
1.039921875e+2,4.440000000e+0,1.139843750e+1,
1.019687500e+2,4.599375000e+0,1.150000000e+1,
1.000000000e+2,4.560000000e+0,1.149921875e+1,
1.020000000e+2,4.599687500e+0,1.160000000e+1,
1.009921875e+2,4.519687500e+0,1.170000000e+1,
9.998437500e+1,4.600000000e+0,1.200156250e+1,
9.800000000e+1,4.482187500e+0,1.210078125e+1,
1.010000000e+2,4.438750000e+0,1.239765625e+1,
1.000000000e+2,4.599375000e+0,1.270000000e+1,
1.020000000e+2,4.560625000e+0,1.269687500e+1,
9.798437500e+1,4.679687500e+0,1.339609375e+1,
9.898437500e+1,4.480000000e+0,1.380000000e+1,
1.009921875e+2,4.597500000e+0,1.399687500e+1,
1.010000000e+2,4.520000000e+0,1.420078125e+1,
9.900000000e+1,4.559375000e+0,1.419921875e+1,
1.010078125e+2,4.637812500e+0,1.440156250e+1,
9.996875000e+1,4.438750000e+0,1.460000000e+1,
1.000312500e+2,4.560312500e+0,1.459921875e+1,
1.040000000e+2,4.560000000e+0,1.460000000e+1,
1.000625000e+2,4.520000000e+0,1.450000000e+1,
1.009375000e+2,4.560000000e+0,1.449921875e+1,
1.039843750e+2,4.520312500e+0,1.440000000e+1,
1.011484375e+2,4.480625000e+0,1.409765625e+1,
9.792187500e+1,4.519687500e+0,1.380078125e+1,
1.038828125e+2,4.399687500e+0,1.340000000e+1,
1.029531250e+2,4.557500000e+0,1.329843750e+1,
1.010000000e+2,4.520625000e+0,1.320000000e+1,
1.029921875e+2,4.480625000e+0,1.300234375e+1,
9.999218750e+1,4.440937500e+0,1.259687500e+1,
1.010156250e+2,4.560312500e+0,1.210156250e+1,
9.998437500e+1,4.440000000e+0,1.210000000e+1,
9.800000000e+1,4.398750000e+0,1.220000000e+1,
1.020234375e+2,4.520312500e+0,1.200468750e+1,
9.699218750e+1,4.400312500e+0,1.200000000e+1,
1.020000000e+2,4.400312500e+0,1.199609375e+1,
9.703125000e+1,4.439687500e+0,1.180234375e+1,
9.896093750e+1,4.483750000e+0,1.230156250e+1,
9.997656250e+1,4.639375000e+0,1.229687500e+1,
1.009687500e+2,4.440625000e+0,1.230000000e+1,
9.799218750e+1,4.480312500e+0,1.260000000e+1,
1.000000000e+2,4.560000000e+0,1.299843750e+1,
9.800000000e+1,4.519375000e+0,1.279609375e+1,
1.010000000e+2,4.519687500e+0,1.300000000e+1,
9.902343750e+1,4.440000000e+0,1.360078125e+1,
9.500000000e+1,4.440312500e+0,1.359921875e+1,
1.010078125e+2,4.404062500e+0,1.379921875e+1,
9.800781250e+1,4.318437500e+0,1.380000000e+1,
9.799218750e+1,4.519687500e+0,1.390000000e+1,
1.000000000e+2,4.319375000e+0,1.390078125e+1,
9.800781250e+1,4.480000000e+0,1.370000000e+1,
9.799218750e+1,4.359062500e+0,1.380078125e+1,
9.900000000e+1,4.399687500e+0,1.399687500e+1,
1.010078125e+2,4.399375000e+0,1.399843750e+1,
9.700000000e+1,4.439687500e+0,1.369687500e+1,
1.010468750e+2,4.359062500e+0,1.359921875e+1,
1.019843750e+2,4.400312500e+0,1.350078125e+1,
9.800781250e+1,4.440625000e+0,1.349921875e+1,
9.900000000e+1,4.480312500e+0,1.330156250e+1,
9.600781250e+1,4.480937500e+0,1.300000000e+1,
1.009843750e+2,4.440000000e+0,1.300000000e+1,
1.000078125e+2,4.480312500e+0,1.300000000e+1,
1.010000000e+2,4.439375000e+0,1.240000000e+1,
9.901562500e+1,4.360000000e+0,1.250078125e+1,
9.900781250e+1,4.521562500e+0,1.260000000e+1,
9.895312500e+1,4.480000000e+0,1.230000000e+1,
1.030000000e+2,4.480000000e+0,1.250078125e+1,
9.894531250e+1,4.400000000e+0,1.220000000e+1,
9.800781250e+1,4.320625000e+0,1.259687500e+1,
9.799218750e+1,4.440312500e+0,1.289765625e+1,
9.698437500e+1,4.399062500e+0,1.249843750e+1,
9.701562500e+1,4.441562500e+0,1.249921875e+1,
9.900000000e+1,4.561562500e+0,1.270000000e+1,
9.703125000e+1,4.360000000e+0,1.249921875e+1,
9.700000000e+1,4.441250000e+0,1.300234375e+1,
9.699218750e+1,4.480000000e+0,1.319765625e+1,
9.899218750e+1,4.479375000e+0,1.320156250e+1,
9.900000000e+1,4.439687500e+0,1.350078125e+1,
9.997656250e+1,4.480000000e+0,1.340000000e+1,
9.997656250e+1,4.520312500e+0,1.320078125e+1,
9.698437500e+1,4.479687500e+0,1.370000000e+1,
9.603125000e+1,4.479687500e+0,1.389921875e+1,
1.010156250e+2,4.440000000e+0,1.349843750e+1,
1.000078125e+2,4.519687500e+0,1.369921875e+1,
9.900000000e+1,4.400000000e+0,1.370000000e+1,
9.900000000e+1,4.478437500e+0,1.360000000e+1,
9.999218750e+1,4.521250000e+0,1.350000000e+1,
9.999218750e+1,4.400312500e+0,1.329921875e+1,
1.010000000e+2,4.479687500e+0,1.350000000e+1,
1.000000000e+2,4.479687500e+0,1.350078125e+1,
1.009921875e+2,4.520000000e+0,1.330390625e+1,
1.010078125e+2,4.520000000e+0,1.290000000e+1,
1.000000000e+2,4.519062500e+0,1.329843750e+1,
1.010000000e+2,4.560000000e+0,1.280000000e+1,
9.999218750e+1,4.520000000e+0,1.260156250e+1,
9.899218750e+1,4.519375000e+0,1.269843750e+1,
9.799218750e+1,4.479687500e+0,1.259921875e+1,
9.903125000e+1,4.520312500e+0,1.260000000e+1,
1.020000000e+2,4.519687500e+0,1.260000000e+1,
9.900781250e+1,4.480625000e+0,1.269921875e+1,
1.000000000e+2,4.480000000e+0,1.279687500e+1,
9.903125000e+1,4.480312500e+0,1.309765625e+1,
9.796875000e+1,4.520000000e+0,1.260078125e+1,
1.009765625e+2,4.480000000e+0,1.279687500e+1,
9.908593750e+1,4.520000000e+0,1.290000000e+1,
9.803906250e+1,4.480625000e+0,1.289843750e+1,
1.009921875e+2,4.477812500e+0,1.310078125e+1,
9.798437500e+1,4.560000000e+0,1.300078125e+1,
1.000234375e+2,4.479375000e+0,1.329765625e+1,
9.896093750e+1,4.520000000e+0,1.350000000e+1,
9.801562500e+1,4.520000000e+0,1.299843750e+1,
9.999218750e+1,4.559062500e+0,1.339765625e+1,
9.896875000e+1,4.440625000e+0,1.350390625e+1,
1.029843750e+2,4.519687500e+0,1.319843750e+1,
1.000390625e+2,4.479062500e+0,1.320000000e+1,
9.999218750e+1,4.440000000e+0,1.340000000e+1,
9.998437500e+1,4.480000000e+0,1.349921875e+1,
1.010156250e+2,4.480937500e+0,1.339921875e+1,
9.900000000e+1,4.560312500e+0,1.340000000e+1,
1.010078125e+2,4.440625000e+0,1.319921875e+1,
9.997656250e+1,4.520312500e+0,1.320000000e+1,
1.010390625e+2,4.560312500e+0,1.340000000e+1,
1.039921875e+2,4.680000000e+0,1.330000000e+1,
9.900000000e+1,4.637500000e+0,1.349921875e+1,
1.020000000e+2,4.440000000e+0,1.320000000e+1,
9.896875000e+1,4.477812500e+0,1.320000000e+1,
9.700781250e+1,4.480312500e+0,1.309765625e+1,
9.700000000e+1,4.400000000e+0,1.270234375e+1,
9.700000000e+1,4.478750000e+0,1.240078125e+1,
9.798437500e+1,4.680312500e+0,1.240156250e+1,
9.999218750e+1,4.639375000e+0,1.280000000e+1,
1.000000000e+2,4.600625000e+0,1.359765625e+1,
1.000000000e+2,4.370937500e+0,1.302109375e+1,
9.800000000e+1,4.282187500e+0,1.230156250e+1,
1.000156250e+2,4.561250000e+0,1.250234375e+1,
9.899218750e+1,4.600000000e+0,1.290468750e+1,
9.900781250e+1,4.681875000e+0,1.330234375e+1,
9.799218750e+1,4.598437500e+0,1.350000000e+1,
9.700000000e+1,4.440312500e+0,1.309765625e+1,
9.900000000e+1,4.520937500e+0,1.290000000e+1,
9.800000000e+1,4.559687500e+0,1.290000000e+1,
9.700000000e+1,4.560000000e+0,1.280000000e+1,
9.796093750e+1,4.520312500e+0,1.320000000e+1,
9.999218750e+1,4.559687500e+0,1.349765625e+1,
9.802343750e+1,4.442500000e+0,1.370000000e+1,
9.494531250e+1,4.200625000e+0,1.350312500e+1,
9.403906250e+1,4.438125000e+0,1.290000000e+1,
9.802343750e+1,4.679375000e+0,1.340156250e+1,
9.696875000e+1,4.556250000e+0,1.329765625e+1,
9.701562500e+1,4.400000000e+0,1.280000000e+1,
9.798437500e+1,4.520000000e+0,1.320000000e+1,
9.600781250e+1,4.600312500e+0,1.339843750e+1,
9.700781250e+1,4.440625000e+0,1.350078125e+1,
9.500000000e+1,4.399375000e+0,1.310000000e+1,
9.698437500e+1,4.480625000e+0,1.280234375e+1,
9.700000000e+1,4.560937500e+0,1.320078125e+1,
9.700781250e+1,4.559687500e+0,1.300000000e+1,
9.602343750e+1,4.479687500e+0,1.290000000e+1,
9.603906250e+1,4.518437500e+0,1.339531250e+1,
9.903125000e+1,4.520000000e+0,1.330156250e+1,
9.900000000e+1,4.360000000e+0,1.299687500e+1,
9.897656250e+1,4.481875000e+0,1.259921875e+1,
9.499218750e+1,4.560312500e+0,1.279921875e+1,
9.700781250e+1,4.600000000e+0,1.279843750e+1,
9.800000000e+1,4.719375000e+0,1.290078125e+1,
9.798437500e+1,4.446875000e+0,1.310156250e+1,
9.600000000e+1,4.439375000e+0,1.280000000e+1,
9.700000000e+1,4.440625000e+0,1.290000000e+1,
9.700000000e+1,4.559687500e+0,1.290312500e+1,
9.700000000e+1,4.480000000e+0,1.280000000e+1,
9.702343750e+1,4.560937500e+0,1.330000000e+1,
9.500000000e+1,4.523750000e+0,1.290703125e+1,
9.702343750e+1,4.399375000e+0,1.290000000e+1,
9.696875000e+1,4.520312500e+0,1.290078125e+1,
9.500000000e+1,4.439062500e+0,1.320078125e+1,
9.703125000e+1,4.480000000e+0,1.319531250e+1,
9.700000000e+1,4.482812500e+0,1.300000000e+1,
9.700000000e+1,4.598125000e+0,1.319921875e+1,
9.799218750e+1,4.325312500e+0,1.310000000e+1,
9.600000000e+1,4.440000000e+0,1.320078125e+1,
9.698437500e+1,4.559375000e+0,1.329921875e+1,
9.700000000e+1,4.519687500e+0,1.330000000e+1,
9.696875000e+1,4.640000000e+0,1.319921875e+1,
9.899218750e+1,4.519375000e+0,1.319921875e+1,
9.801562500e+1,4.480000000e+0,1.320000000e+1,
9.792187500e+1,4.479375000e+0,1.320000000e+1,
9.300000000e+1,4.520000000e+0,1.329921875e+1,
9.806250000e+1,4.480000000e+0,1.330312500e+1,
9.696093750e+1,4.520000000e+0,1.290000000e+1,
9.703125000e+1,4.519375000e+0,1.290000000e+1,
9.897656250e+1,4.480000000e+0,1.280078125e+1,
9.600000000e+1,4.517500000e+0,1.289687500e+1,
9.896875000e+1,4.559687500e+0,1.310000000e+1,
9.800781250e+1,4.480000000e+0,1.310000000e+1,
9.700000000e+1,4.400312500e+0,1.299687500e+1,
9.698437500e+1,4.560625000e+0,1.279921875e+1,
9.800000000e+1,4.438750000e+0,1.290000000e+1,
9.701562500e+1,4.440000000e+0,1.310000000e+1,
9.700000000e+1,4.441250000e+0,1.310000000e+1,
9.699218750e+1,4.400000000e+0,1.310156250e+1,
9.802343750e+1,4.439375000e+0,1.290000000e+1,
1.010000000e+2,4.560937500e+0,1.320078125e+1,
9.800000000e+1,4.679062500e+0,1.300078125e+1,
1.009921875e+2,4.520000000e+0,1.300000000e+1,
9.598437500e+1,4.600937500e+0,1.270156250e+1,
9.800781250e+1,4.400937500e+0,1.339609375e+1,
9.800000000e+1,4.479375000e+0,1.320546875e+1,
9.900000000e+1,4.439687500e+0,1.300000000e+1,
9.800000000e+1,4.561562500e+0,1.330000000e+1,
1.000000000e+2,4.559375000e+0,1.300156250e+1,
9.800781250e+1,4.440000000e+0,1.320000000e+1,
9.799218750e+1,4.562187500e+0,1.330078125e+1,
9.900000000e+1,4.360000000e+0,1.320078125e+1,
9.698437500e+1,4.559375000e+0,1.320000000e+1,
9.801562500e+1,4.520625000e+0,1.320234375e+1,
9.900000000e+1,4.640000000e+0,1.330000000e+1,
9.900000000e+1,4.519687500e+0,1.280234375e+1,
9.900781250e+1,4.560000000e+0,1.350000000e+1,
9.803125000e+1,4.560000000e+0,1.290000000e+1,
9.698437500e+1,4.520000000e+0,1.319140625e+1,
9.989843750e+1,4.360000000e+0,1.340000000e+1,
1.011093750e+2,4.482187500e+0,1.279843750e+1,
9.694531250e+1,4.599687500e+0,1.299609375e+1,
1.029140625e+2,4.440937500e+0,1.310000000e+1,
9.995312500e+1,4.517500000e+0,1.299921875e+1,
9.799218750e+1,4.520312500e+0,1.319843750e+1,
9.800000000e+1,4.479687500e+0,1.310000000e+1,
9.900000000e+1,4.479687500e+0,1.310078125e+1,
9.799218750e+1,4.399375000e+0,1.310078125e+1,
9.800000000e+1,4.400000000e+0,1.290000000e+1,
9.800000000e+1,4.439062500e+0,1.320000000e+1,
1.009687500e+2,4.559375000e+0,1.300703125e+1,
1.000078125e+2,4.480312500e+0,1.300000000e+1,
9.900781250e+1,4.440000000e+0,1.309687500e+1,
9.698437500e+1,4.440000000e+0,1.280078125e+1,
1.009531250e+2,4.439375000e+0,1.320078125e+1,
1.010312500e+2,4.481562500e+0,1.309687500e+1,
9.897656250e+1,4.560312500e+0,1.310000000e+1,
9.903125000e+1,4.399687500e+0,1.330000000e+1,
1.010000000e+2,4.480000000e+0,1.309921875e+1,
9.898437500e+1,4.561250000e+0,1.330234375e+1,
1.010078125e+2,4.599687500e+0,1.320000000e+1,
1.020078125e+2,4.520000000e+0,1.289843750e+1,
9.800000000e+1,4.439687500e+0,1.310625000e+1,
9.900781250e+1,4.476562500e+0,1.340156250e+1,
1.010000000e+2,4.560625000e+0,1.300000000e+1,
9.900000000e+1,4.439687500e+0,1.310078125e+1,
1.000000000e+2,4.560625000e+0,1.330000000e+1,
1.020078125e+2,4.520000000e+0,1.300078125e+1,
9.703906250e+1,4.599062500e+0,1.310078125e+1,
9.900000000e+1,4.400000000e+0,1.319687500e+1,
1.009921875e+2,4.558750000e+0,1.329921875e+1,
9.999218750e+1,4.479375000e+0,1.309843750e+1,
9.997656250e+1,4.561562500e+0,1.309921875e+1,
9.800781250e+1,4.559062500e+0,1.290078125e+1,
1.019921875e+2,4.479687500e+0,1.310000000e+1,
1.000000000e+2,4.519687500e+0,1.290000000e+1,
9.599218750e+1,4.441875000e+0,1.310156250e+1,
9.898437500e+1,4.480312500e+0,1.270000000e+1,
1.000156250e+2,4.559375000e+0,1.320000000e+1,
9.800000000e+1,4.399375000e+0,1.330000000e+1,
9.899218750e+1,4.440000000e+0,1.289843750e+1,
9.896093750e+1,4.401250000e+0,1.300000000e+1,
1.020156250e+2,4.520000000e+0,1.310000000e+1,
9.798437500e+1,4.360000000e+0,1.290156250e+1,
1.010234375e+2,4.520000000e+0,1.300078125e+1,
9.895312500e+1,4.438750000e+0,1.319921875e+1,
